dataset_of_60s_track,dataset_of_60s_artist,dataset_of_60s_uri,dataset_of_60s_danceability,dataset_of_60s_energy,dataset_of_60s_key,dataset_of_60s_loudness,dataset_of_60s_mode,dataset_of_60s_speechiness,dataset_of_60s_acousticness,dataset_of_60s_instrumentalness,dataset_of_60s_liveness,dataset_of_60s_valence,dataset_of_60s_tempo,dataset_of_60s_duration_ms,dataset_of_60s_time_signature,dataset_of_60s_chorus_hit,dataset_of_60s_sections,dataset_of_60s_target,dataset_of_60s_id_ano
Nearer To You,Betty Harris,spotify:track:247LjOYYHS4qdiv9u1FOxH,"0,52","0,272",2,"-9,158",0,"0,0263","0,673","0,000416","0,133","0,471","144,358",173336,3,"24,60945",10,1,3
Negrura,La Lupe,spotify:track:3Zl84mwg8DQSi3HM9WRy01,"0,602","0,578",3,"-6,251",1,"0,0309","0,782","3,59E-05","0,252","0,885","113,793",156493,4,"30,08806",6,0,3
Never Comes The Day,The Moody Blues,spotify:track:3jTVFIyNFqQmgniYhKfFqW,"0,281","0,418",7,"-11,111",1,"0,0307","0,625","0,0105","0,462","0,18","106,518",283693,4,"19,41026",13,1,3
Niepotrzebna podróż,Wanda Warska,spotify:track:1z6X00if9ynCiKGvIn1kVI,"0,443","0,359",11,"-13,26",0,"0,0489","0,826",0,"0,137","0,487","75,733",197732,4,"58,73812",10,0,3
Ninna Nanna per Adulteri - Version 2,Ennio Morricone,spotify:track:3K3nTjjIzBShoFAaHLwrl8,"0,245","0,229",7,"-4,989",1,"0,0286","0,995","0,0736","0,123","0,252","90,589",246973,4,"38,64846",9,0,3
Ninna Nanna per Lisa,Maurice Jarre,spotify:track:6UhvwcR4ZnLuKHOKSr9G7k,"0,401","0,372",7,"-9,119",1,"0,0241","0,853","0,0741","0,117","0,254","77,595",202587,4,"30,47555",9,0,3
No Good To Cry,The Wildweeds,spotify:track:7mnlWaXynCtCo1I0DiINXA,"0,496","0,599",2,"-6,639",0,"0,034","0,504",0,"0,176","0,709","170,326",162920,4,"28,07337",8,1,3
No Juegue Con El Diablo,Tito Puente,spotify:track:1FD1US5hE1x6peLUMn6R8R,"0,648","0,723",5,"-6,521",0,"0,0497","0,38","0,00063","0,0981","0,878","98,585",165693,4,"22,47513",8,0,3
No Me Quieras Tanto,Chucho Avellanet,spotify:track:0apVllzMCIY9sj2uOomae1,"0,182","0,379",0,"-9,356",1,"0,0321","0,812",0,"0,644","0,363","170,953",180560,3,"33,75762",12,0,3
Not So Sweet Martha Lorraine,Country Joe & The Fish,spotify:track:1JMJZYMdMY3Wl4WAAejSj6,"0,525","0,374",4,"-13,045",1,"0,0346","0,331",0,"0,0775","0,344","110,305",264000,4,"39,71689",14,1,3
Nothing But Heartaches,The Supremes,spotify:track:3ZmUwVr5MlayCju9FzAgVL,"0,579","0,554",5,"-8,896",1,"0,0286","0,084",0,"0,219","0,491","124,067",177867,4,"32,6183",8,1,3
Nueva Vida,Tito Puente,spotify:track:6I0989n6jXabSBEQhBYVEx,"0,445","0,333",7,"-8,364",0,"0,0311","0,792",0,"0,153","0,227","81,108",187538,4,"59,93704",6,0,3
Nutcracker Suite. Op. 71a: Danse Russe - Trépak (Russian Dance). Tempo di trepak. molto vivace,Pyotr Ilyich Tchaikovsky,spotify:track:5PvDrqsG0ek2eaXMjzr8Nn,"0,472","0,0552",4,"-31,676",0,"0,0321","0,915","0,944","0,353","0,108","129,602",100960,4,"30,6908",5,0,3
Nylon,Lord Melody,spotify:track:4iw6kHqhczn1mEwSsnXu9R,"0,502","0,666",5,"-12,483",1,"0,0774","0,765","2,92E-06","0,256","0,923","100,746",164947,4,"23,25319",9,0,3
O Circo,Nara Leão,spotify:track:06H6kVmTz7xjzIpMQPYcyN,"0,512","0,331",0,"-11,183",1,"0,0771","0,678",0,"0,295","0,723","163,966",198600,4,"36,58529",12,0,3
O Diamante Cor de Rosa - Versão remasterizada,Roberto Carlos,spotify:track:5Q40ASMrGNUv4vcdoKqSSH,"0,317","0,23",9,"-12,902",0,"0,0316","0,146",0,"0,158","0,199","75,32",198733,4,"39,17834",9,0,3
O Sol Se Põe no Horizonte ( I'll be On My Way),Leno e Lilian,spotify:track:05yfnkp8oDLVkaH4WYXR95,"0,613","0,78",4,"-5,411",1,"0,0309","0,291","8,88E-06","0,0546","0,912","133,587",109040,4,"19,44249",8,0,3
O Velho Homem do Mar - Versão remasterizada,Roberto Carlos,spotify:track:4Kr0Q5hCsj6hCAYrh1m4x8,"0,672","0,435",6,"-10,059",1,"0,0304","0,304","0,000103","0,186","0,628","98,022",115240,4,"22,07485",7,0,3
O World / Morning Worship / Prophet,Mark Van Doren,spotify:track:7eAyi5y7Q0bR0vQ3aiSbvi,"0,743","0,08",1,"-22,528",1,"0,902","0,814","7,89E-05","0,181","0,513","79,339",191440,1,"37,44281",10,0,3
Objeto Semi-Identificado,Gilberto Gil,spotify:track:5eCyely9scHFJSbCDQytau,"0,414","0,623",5,"-17,217",1,"0,508","0,78","1,34E-06","0,661","0,411","135,053",317947,3,"72,36931",11,0,3
Oceanic Beloved,Alice Coltrane,spotify:track:69mAn1RAZFVXltenZqrMKB,"0,23","0,454",9,"-15,639",1,"0,074","0,705","0,00028","0,132","0,375","69,687",261760,3,"24,82489",15,0,3
Oh Yeah,The Shadows Of Knight,spotify:track:55TAMPcVRoKJMAge37tkhr,"0,658","0,405",9,"-9,438",1,"0,0356","0,242","6,57E-05","0,0943","0,666","119,878",168293,4,"66,15212",10,1,3
Ojitos Verdes,Victor Jara,spotify:track:5QI2w79zmjbsHirLRipucg,"0,718","0,572",11,"-9,709",0,"0,0603","0,903","3,37E-05","0,0816","0,684","133,386",230087,3,"25,52221",10,0,3
Olvídame,Tito Rodriguez,spotify:track:0nUrVfWyC0Xs0EIeaerZHa,"0,366","0,39",0,"-13,176",0,"0,0299","0,757","2,55E-05","0,176","0,565","93,859",158560,4,"19,31803",9,0,3
On the Prowl,David Lindup,spotify:track:4ZUleiaABESggodW4I3LeS,"0,11","0,0772",10,"-23,479",1,"0,0359","0,989","0,67","0,114","0,038","87,941",58641,4,"37,25028",4,0,3
On the Que-Tee,Freddie Hubbard,spotify:track:2S4zpjfSKapsaSbDKTx9vK,"0,528","0,403",10,"-13,416",0,"0,0515","0,678","0,61","0,257","0,54","121,742",347240,4,"31,96329",15,0,3
On Top of Old Smokey,Harry Belafonte,spotify:track:2Ep4jdtZnN3NeigPeZKvYX,"0,584","0,211",2,"-12,06",1,"0,0319","0,689",0,"0,087","0,464","102,315",358667,3,"20,60345",14,0,3
On Your Own Again,Scott Walker,spotify:track:3EfSO1aKk4QDOrZhGjnTlq,"0,433","0,106",6,"-19,138",0,"0,0364","0,825","9,2E-05","0,108","0,184","143,096",104933,4,"32,90564",6,0,3
Once Again (Outra Vez),Antônio Carlos Jobim,spotify:track:04ZHqLefcEwTohPZ05tRPY,"0,344","0,325",4,"-14,034",0,"0,0412","0,446","0,703","0,167","0,443","168,005",128600,4,"29,60476",7,0,3
Only A Fool Breaks His Own Heart,Mighty Sparrow,spotify:track:6Kq3gpBnmVRdSRmWG4lAmY,"0,429","0,327",8,"-13,525",1,"0,0346","0,733","0,00429","0,129","0,475","83,751",167627,4,"29,99324",12,0,3
Only In America,Jay & The Americans,spotify:track:6X4Sn2nTswhtxuo7Lf80h3,"0,677","0,446",2,"-12,391",1,"0,0608","0,732","3,7E-05","0,169","0,773","81,545",122000,4,"28,54348",7,1,3
Only You Can Do It - Remastered,Françoise Hardy,spotify:track:2ZbZLhTV8oIKaCcFASquN9,"0,626","0,597",0,"-7,823",1,"0,0432","0,695",0,"0,125","0,902","125,015",171427,4,"40,12213",8,0,3
Ooh Baby,Deon Jackson,spotify:track:1uXZrI0WYyUvv25FAsI13h,"0,473","0,494",8,"-9,134",1,"0,0399","0,206","0,000103","0,361","0,332","116,657",162772,4,"30,09108",9,1,3
Orupoo Orupoo,P. Susheela,spotify:track:3gOkaJ9GSxcaiR8bbS4fG9,"0,45","0,368",7,"-11,057",0,"0,0348","0,935","0,00127","0,453","0,91","108,017",214880,4,"28,95673",11,0,3
Oscillations,Silver Apples,spotify:track:0wwbxSLnXXws3sD0AKMfUT,"0,492","0,553",9,"-8,6",1,"0,0397","0,406","0,000105","0,163","0,431","125,936",167200,4,"41,83671",7,0,3
Our Love Is Here To Stay,Dinah Washington,spotify:track:2hqEfg0DDLIC2hRSu3X17S,"0,412","0,112",4,"-14,568",0,"0,047","0,915","5,79E-05","0,114","0,198","118,653",151173,4,"37,1404",7,1,3
Our Time for Loving,Harry Belafonte,spotify:track:7tBQlrbF4VwU43VSYT8o1n,"0,213","0,292",5,"-14,296",0,"0,0322","0,883","3,09E-05","0,165","0,205","70,167",319364,4,"58,2739",14,0,3
Out Of Limits,The Marketts,spotify:track:7xAJpAeopaV6rilu3iiwME,"0,485","0,779",7,"-14,235",1,"0,039","0,367","0,432","0,18","0,483","133,223",129293,4,"63,91615",8,1,3
Out Of This World,Gerald Wilson Orchestra,spotify:track:584jutIedbk2VgxH1MXX0D,"0,389","0,478",1,"-11,69",1,"0,0475","0,553","0,0239","0,365","0,441","76,588",339013,4,"67,39849",15,0,3
Out Of This World,John Coltrane Quartet,spotify:track:2ICY6t4FTWPqM0CobYBx3M,"0,366","0,685",10,"-7,928",0,"0,0478","0,803","3,42E-05","0,233","0,515","93,018",842040,3,"34,58372",35,0,3
Over Under Sideways Down,The Yardbirds,spotify:track:07KYQySlrmE94gaLbhvp4X,"0,529","0,861",11,"-10,581",1,"0,0784","0,292","0,225","0,314","0,387","96,52",142507,4,"30,42861",8,1,3
Overture,Jerry Goldsmith,spotify:track:2HKJvZsITepYPhQ3MRx5if,"0,199","0,117",3,"-17,029",1,"0,0327","0,92","0,488","0,0982","0,0704","80,633",150826,1,"29,47044",8,0,3
Oye Cómo Va,Tito Puente,spotify:track:2VU6lR5PVmUTXSca3pYI68,"0,693","0,577",7,"-6,657",1,"0,0407","0,505","0,000397","0,101","0,87","122,869",274751,4,"40,86194",10,0,3
P.T. 109,Jimmy Dean,spotify:track:3vfNUZeVUiwWXwsEXjagqL,"0,746","0,666",2,"-10,408",1,"0,146","0,543",0,"0,0488","0,84","94,024",192427,4,"78,59848",5,1,3
Pachanga En Navidad,La Sonora Matancera,spotify:track:0WtRc6rXzuP4tZ6uMpIVF5,"0,549","0,766",0,"-4,725",1,"0,0623","0,713","0,000162","0,0446","0,955","135,203",160627,4,"45,0657",6,0,3
Paloma Errante,Vicente Fernández,spotify:track:3upP4YmL87dinVp5Opt7p6,"0,554","0,559",9,"-4,146",1,"0,032","0,78",0,"0,0146","0,871","113,66",191533,4,"45,07047",10,0,3
Papa's Things,Elmer Bernstein,spotify:track:2cE5NLvjGyv6sZvqLySRjk,"0,196","0,417",7,"-8,161",1,"0,0315","0,53","0,647","0,0641","0,196","87,702",179387,4,"71,94469",7,0,3
Para la Libertad,Joan Manuel Serrat,spotify:track:1oLmZHI032MgTT4JiLJLwP,"0,469","0,651",2,"-5,37",1,"0,0408","0,229",0,"0,0994","0,844","126,071",170907,4,"34,78687",8,0,3
Parabola,Joan Manuel Serrat,spotify:track:1iYsg65dfhhfE6dqhnySj2,"0,521","0,646",10,"-5,105",1,"0,0317","0,505",0,"0,102","0,491","120,638",135093,4,"22,8682",7,0,3
Paris In The Spring,Elmer Bernstein,spotify:track:0htegetbcJT4fHTX7LJnp5,"0,628","0,278",5,"-16,662",1,"0,0483","0,566","0,0745","0,0685","0,547","104,09",169653,4,"28,14322",8,0,3
Part Two,Frank Zappa,spotify:track:6rBz1C5oy7u60JDhnLU8Zw,"0,487","0,226",11,"-19,129",0,"0,25","0,504","0,00316","0,153","0,185","101,867",955067,4,"22,19985",39,0,3
Party In The Ward from The Caretakers,Elmer Bernstein,spotify:track:5Q1vkvRIOpUuEWvlB9Tpl8,"0,564","0,319",10,"-15,875",1,"0,0349","0,568","0,711","0,147","0,849","102,689",121417,4,"37,16719",7,0,3
Past. Present And Future,The Shangri-Las,spotify:track:6ozkTvpSzrRK9vJCMksza3,"0,349","0,208",8,"-15,491",1,"0,037","0,799","0,217","0,13","0,176","135,098",160267,3,"24,0336",11,1,3
Pauvre Moi. Pauvre Moi (Poor Me. Poor Me),Elmer Bernstein,spotify:track:0hO1WzPxMnLlsAzvyottdf,"0,62","0,17",8,"-18,221",1,"0,0903","0,689","0,664","0,113","0,315","134,417",143360,4,"39,70737",8,0,3
Pedro Pedreiro,Chico Buarque,spotify:track:3DNCuH5h0CaX2WXA53b7hu,"0,574","0,721",4,"-8,34",0,"0,0417","0,786","0,00298","0,263","0,884","88,07",155773,4,"69,58301",9,0,3
Penny Lane,The Beatles,spotify:track:1h04XMpzGzmAudoI6VHBgA,"0,651","0,488",9,"-8,22",1,"0,0316","0,212","0,026","0,136","0,49","113,038",180893,4,"18,27563",11,1,3
People Are Strange,The Doors,spotify:track:1Jmqubf9kGkWeYQXQKImL5,"0,699","0,467",4,"-8,578",0,"0,0375","0,685",0,"0,315","0,764","119,287",130173,4,"40,04655",8,1,3
Perdon,Vicente Fernández,spotify:track:0payTMb2LVNq8nj5oh7N8q,"0,477","0,512",11,"-5,737",0,"0,0253","0,681","0,000538","0,258","0,749","102,48",135013,4,"31,03978",8,0,3
Perduts - Banda Sonora Original de la Pel·lícula,Raimon,spotify:track:6W12XNHp7dcNBXYjoLdrnk,"0,531","0,0277",7,"-16,161",1,"0,0413","0,894","5,09E-05","0,0943","0,224","87,27",191073,5,"57,57893",7,0,3
Personne,Serge Gainsbourg,spotify:track:4wDcIqExxIvxrIjVCFjGHU,"0,549","0,289",0,"-16,129",1,"0,0486","0,761",0,"0,0694","0,45","111,828",164440,4,"32,25757",8,0,3
Petticoat White (Summer Sky Blue),Bobby Vinton,spotify:track:7inxB3CvYZyZb4i8KODD2s,"0,599","0,648",10,"-10,893",1,"0,0301","0,456",0,"0,336","0,806","105,316",143173,4,"28,97965",8,1,3
Phonograph,Jerry Goldsmith,spotify:track:2MlqrXI7geEFMfzTNuLwQc,"0,625","0,425",7,"-17,903",1,"0,0421","0,883","0,927","0,1","0,927","152,79",71519,4,"24,23717",5,0,3
Piano Concerto in A Minor. Op. 16: I. Allegro molto moderato - Remastered,Edvard Grieg,spotify:track:3udhFRnA4WRA1t9CwlZkLj,"0,286","0,0895",9,"-21,085",0,"0,0394","0,973","0,889","0,0801","0,0399","81,633",753867,4,"21,11806",37,0,3
Piano Sonata No. 2 in A Major. Op. 2 No. 2: II. Largo appassionato,Ludwig van Beethoven,spotify:track:1qwGxmlahv2xr2zp5bHZYg,"0,525","0,0084",2,"-32,678",1,"0,0891","0,995","0,958","0,0946","0,22","125,525",523333,4,"48,09338",24,0,3
Pizzicato Rockalong,Johnny Hawksworth,spotify:track:3Eu683qYjVV503CjbiIP6C,"0,679","0,603",5,"-10,532",1,"0,0337","0,000939","0,623","0,0617","0,829","133,725",91584,4,"32,16052",6,0,3
Poet and Peasant: Overture,Franz von Suppé,spotify:track:5K4Y4L6xffI9Zd4EbTxiiu,"0,223","0,187",2,"-13,047",1,"0,0482","0,881","0,654","0,107","0,227","81,846",564307,4,"32,16652",24,0,3
Point Of No Return,Adam Wade,spotify:track:785PzdvaIyjuaetuo78PDF,"0,38","0,13",2,"-17,021",1,"0,0306","0,825",0,"0,14","0,217","100,939",180667,4,"61,13558",7,1,3
Poor Boy,John Fahey,spotify:track:1ATgVOyfQ9h5WYCAmLsvg2,"0,378","0,447",2,"-10,45",1,"0,0325","0,622","0,47","0,112","0,513","91,439",147907,4,"103,96364",5,0,3
Pop Pop Pop - Pie,The Sherrys,spotify:track:2Q8V5YOVc9Wsb8GlNUhKuk,"0,641","0,695",10,"-9,841",1,"0,0304","0,0856","1,5E-05","0,177","0,965","132,627",134227,4,"48,41059",7,1,3
Por Mi Culpa,Javier Solís,spotify:track:6A9ERYV9As3DCQEEMx5AN4,"0,524","0,319",9,"-10,114",1,"0,043","0,841","5,34E-05","0,298","0,618","92,94",133733,4,"48,86161",6,0,3
Por Que Llorar,Vicente Fernández,spotify:track:4QhAJlhWaxxZDht8Mb7yPW,"0,583","0,286",6,"-8,041",0,"0,0258","0,635","0,000276","0,337","0,315","95,263",151267,4,"36,73766",8,0,3
Positively 4th Street,Bob Dylan,spotify:track:4heMx0OAwfILu13Lf0VbBM,"0,556","0,463",6,"-10,79",1,"0,0268","0,817",0,"0,116","0,764","109,586",247867,4,"29,55412",14,1,3
Postcard - 2007 Remaster,The Bonzo Dog Band,spotify:track:4oZcveyJHUDxntbn4GTG0N,"0,453","0,286",0,"-12,652",1,"0,0436","0,852","0,00161","0,363","0,437","110,565",263880,4,"30,80131",12,0,3
Prelude (Reprise),Elmer Bernstein,spotify:track:6zdmDgaTgte0hsaVqbaVSc,"0,489","0,267",1,"-17,082",1,"0,0447","0,885","0,765","0,0781","0,162","121,987",144163,4,"20,93683",9,0,3
Preludietto. fughetta e finalino 2,Ennio Morricone,spotify:track:5SkR1076NohWjBibvdheJd,"0,553","0,282",0,"-14,02",1,"0,0503","0,329",0,"0,0457","0,908","100,29",80573,4,"44,79283",4,0,3
Pretty Little Baby,Marvin Gaye,spotify:track:7tElOwaw2ONWiPCW8bDErC,"0,593","0,549",7,"-6,591",0,"0,0279","0,8",0,"0,118","0,865","109,465",155893,4,"37,25066",9,1,3
Priscilla,Soft Machine,spotify:track:1jnxRJSuS9QIfjRuzKOvIC,"0,354","0,331",9,"-16,891",0,"0,0298","0,408","0,92","0,234","0,3","129,008",63267,4,"15,99088",3,0,3
Procissão,Gilberto Gil,spotify:track:2nHVVNlcu6fk7loeurN3QY,"0,523","0,814",2,"-9,377",1,"0,0735","0,362",0,"0,077","0,794","101,474",175507,4,"21,5588",10,0,3
Promenade dangereuse,Vladimir Cosma,spotify:track:4gxwBYHxvuQ7wgHGXuD1TF,"0,323","0,0168",2,"-24,957",0,"0,0375","0,953","0,969","0,103","0,25","104,744",93373,4,"41,59531",5,0,3
Psycho,Bobby Hendricks,spotify:track:1gezSbknNFRysgyTf1paTV,"0,648","0,539",7,"-11,514",0,"0,0503","0,836","0,0781","0,146","0,781","131,569",150067,4,"87,64104",5,1,3
Puñalada Trapera,Amalia Mendoza,spotify:track:4IicxO8GF243qa1B2odL9e,"0,503","0,196",7,"-14,449",1,"0,0644","0,773",0,"0,677","0,707","80,602",177400,4,"43,0622",9,0,3
Que Nem Giló,Carmelia Alves,spotify:track:4bfB9cksFxk6iUa53F8ngf,"0,525","0,81",8,"-6,813",1,"0,0343","0,668","2,22E-05","0,57","0,82","114,223",236434,4,"18,07311",14,0,3
Qué Saco Rogar al Cielo,Victor Jara,spotify:track:0ULwvn4QmQPpN5jUFgr60Z,"0,587","0,132",5,"-12,665",0,"0,0373","0,991","0,0136","0,109","0,525","114,047",189000,4,"31,88212",12,0,3
Quem Quiser Encontrar o Amor,Carmelia Alves,spotify:track:0PL6iRAhYSiKIZmH8IJlMY,"0,415","0,325",0,"-12,676",0,"0,0454","0,859",0,"0,0714","0,674","156,925",133747,4,"34,59849",7,0,3
Rain,The Beatles,spotify:track:48TNLcToLs8DWkdj5vYdiW,"0,234","0,693",0,"-8,277",1,"0,0408","2,82E-05","0,899","0,442","0,541","106,933",181320,4,"78,17383",7,1,3
Rajaavin Paarvai,P. Susheela,spotify:track:5GAwz2n27u7WrJpTJLgVfJ,"0,495","0,241",0,"-15,202",1,"0,039","0,963","0,244","0,44","0,476","102,86",291413,4,"20,28734",16,0,3
Rapaz da Moda / Quem Te Viu. Quem Te Vê,Peter Thomas,spotify:track:4xz2OLSJDQTMv4c7F7TV2A,"0,49","0,498",0,"-11,083",1,"0,0299","0,277","0,00206","0,383","0,873","85,574",159880,4,"74,89097",7,0,3
Ready Or Not Here I Come (Can't Hide From Love),The Delfonics,spotify:track:5RnlUyTKgmd7V6tXdQcKVK,"0,552","0,636",3,"-6,215",1,"0,0338","0,304","2,32E-05","0,153","0,663","82,884",119467,4,"32,17828",7,1,3
Real Humdinger,J.J. Barnes,spotify:track:6sEIn9rf1Li6hahsDZMiRq,"0,718","0,672",0,"-9,891",0,"0,0444","0,265",0,"0,257","0,926","134,134",317027,4,"22,62621",15,1,3
Red Rubber Ball,The Cyrkle,spotify:track:6DuLN8tFW0DkH9wsbTHZsX,"0,644","0,459",9,"-11,702",1,"0,0322","0,657",0,"0,0876","0,852","92,801",137493,4,"26,76934",6,1,3
Regent Street,I Marc 4,spotify:track:3OX373UfdzKSC6wcZnZVls,"0,409","0,705",0,"-9,439",1,"0,0363","0,311","4,13E-05","0,215","0,87","110,318",194867,4,"24,88888",9,0,3
Reggae Girl,The Tennors,spotify:track:6bvQ4mVzzP27Hw2wFIVCDK,"0,768","0,667",7,"-9,93",1,"0,0656","0,0731","0,00035","0,303","0,912","157,184",135213,4,"50,11581",6,0,3
Remember When,Wayne Newton,spotify:track:1Hk25057O1SKKJAMRcJvjX,"0,593","0,363",5,"-13,757",1,"0,0345","0,811",0,"0,212","0,783","131,7",136067,4,"24,3469",7,1,3
Rendez vous in the castle,Stelvio Cipriani,spotify:track:1RLh2mAbeH8npW38bXrukG,"0,188","0,206",9,"-17,323",0,"0,0383","0,921","0,647","0,297","0,114","89,85",110800,3,"26,19799",7,0,3
Renúncia,Nelson Gonçalves,spotify:track:29CydbNun5echNk9FunW2e,"0,41","0,298",8,"-10,279",1,"0,0293","0,761","1,87E-06","0,268","0,393","98,421",188507,4,"37,72235",9,0,3
Reza,Elvin Jones,spotify:track:6IgVY53j5gJXOHRHLscYp4,"0,404","0,543",8,"-17,131",1,"0,0813","0,059","0,249","0,183","0,593","87,867",433267,4,"33,02786",17,0,3
Rhythm Of The Rain,The Cascades,spotify:track:7GHf8dQ2wA71wYOuRsQCZP,"0,659","0,66",0,"-8,337",1,"0,0441","0,627","0,000217","0,136","0,672","116,634",146360,4,"48,35175",8,1,3
Ride Away,Roy Orbison,spotify:track:1nxSCulSg5AtmExqgHPPC0,"0,52","0,411",9,"-12,411",1,"0,0315","0,786","0,0012","0,146","0,35","120,29",207573,4,"37,54527",9,1,3
Right Or Wrong,Ronnie Dove,spotify:track:0bYjPXZEUYYhMwmd5KpVK1,"0,432","0,427",4,"-10,545",1,"0,0327","0,755",0,"0,272","0,402","97,04",133413,4,"121,28158",3,1,3
Rigoletto [Act I]: Pari siamo! (Rigoletto),Giuseppe Verdi,spotify:track:2wOpcW2FQcggJ7bp444vpG,"0,342","0,179",0,"-18,528",1,"0,0652","0,975","0,0215","0,339","0,0483","131,854",203933,3,"36,9749",10,0,3
Rigoletto [Acts II & III]: Compiuto pur quanto a fare mi resta (Rigoletto. Gilda. Usher. Monterone),Giuseppe Verdi,spotify:track:7KBs0iJ30kmrN7F1ucvEGi,"0,41","0,295",8,"-15,14",1,"0,0452","0,954","0,0505","0,41","0,223","121,174",62333,4,"25,17786",3,0,3
Rigoletto [Acts II & III]: Un dì. se ben rammentomi (Duke. Gilda. Maddalena. Rigoletto),Giuseppe Verdi,spotify:track:3uuqRIZcZs97ggHL3UJTO1,"0,48","0,26",4,"-17,335",1,"0,0549","0,925","0,000796","0,315","0,672","126,339",100067,3,"48,43391",5,0,3
Rigoletto [Acts II & III]: V'ho ingannato....Lassù in cielo (Gilda. Rigoletto),Giuseppe Verdi,spotify:track:6Tiv5AQrdV9rbfv5EI5Jwh,"0,247","0,128",1,"-19,283",0,"0,081","0,98","0,00953","0,101","0,0549","79,95",259240,4,"50,35724",11,0,3
Rigoletto: Act II: Tutte le feste,Giuseppe Verdi,spotify:track:4exYSjhnc3DRjezmR6rhTf,"0,348","0,324",8,"-13,139",1,"0,0429","0,983","0,0146","0,21","0,338","104,149",210267,4,"56,00347",7,0,3
Room Full Of Tears,The Drifters,spotify:track:12qaVv86r6MwvmG6A9ZrL2,"0,527","0,433",5,"-9,94",1,"0,0282","0,501",0,"0,149","0,71","81,984",174493,4,"25,05852",10,1,3
Rowdy,Clint Eastwood,spotify:track:4vIn9ecAvhj5OLzkBD9Ius,"0,512","0,398",6,"-8,581",1,"0,0269","0,805","0,00434","0,218","0,425","85,61",166307,4,"20,23604",9,0,3
Ruby Ann,Marty Robbins,spotify:track:1DM4DrBTMRZHtci4d6NP0i,"0,629","0,647",6,"-12,093",1,"0,0358","0,424",0,"0,298","0,946","78,015",119267,4,"34,17517",6,1,3
Ruby Tuesday,The Rolling Stones,spotify:track:4hupcimlg3UBbW1kAQ6vrT,"0,524","0,553",0,"-10,767",1,"0,0292","0,831",0,"0,174","0,517","104,578",196493,4,"19,42081",10,1,3
Running Bear,Johnny Preston,spotify:track:1RYznli2VNO7FCbW1Hq4KM,"0,772","0,297",5,"-14,679",0,"0,053","0,854","7,59E-06","0,125","0,822","119,987",158200,4,"24,09932",10,1,3
Running Bear,Sonny James,spotify:track:6wkrULQ7AzurQ0KpXzFDbH,"0,61","0,688",7,"-9,308",1,"0,0357","0,573",0,"0,164","0,761","119,831",165893,4,"37,41241",9,1,3
Russell And Eliot,Yusef Lateef,spotify:track:4UQSW8KVwb7EH7mwwy26BD,"0,559","0,41",9,"-13,831",0,"0,0495","0,224","0,78","0,0608","0,618","140,173",293147,4,"45,08015",15,0,3
S.Y.S.L.J.F.M. (The Letter Song),Joe Tex,spotify:track:36tHtmi6ReXOPM3OJ0HUNb,"0,48","0,701",9,"-6,417",1,"0,0359","0,51",0,"0,183","0,672","138,216",170520,4,"34,43657",8,1,3
Sá Dona,Marinês E Sua Gente,spotify:track:0QRdEgTRqqXdlt6YpkLd2M,"0,571","0,525",0,"-7,486",1,"0,0368","0,19",0,"0,675","0,903","104,491",160360,4,"61,17848",8,0,3
Sad. Sad Girl,Barbara Mason,spotify:track:5lSElmz9CNo1FZJRwrmnQx,"0,306","0,495",5,"-7,663",1,"0,0273","0,621",0,"0,37","0,666","165,462",193733,3,"39,36782",10,1,3
Sailor Man - Live,Harry Belafonte,spotify:track:6ikUMV1eIzAMMno6oXltLh,"0,269","0,15",7,"-22,947",1,"0,0393","0,905","0,0022","0,784","0,12","89,037",193870,3,"165,17163",4,0,3
Saladino 7,Angelo Francesco Lavagnino,spotify:track:2toq5B1u1XNOnRgBQLokPS,"0,272","0,369",5,"-11,288",1,"0,0425","0,78","0,862","0,117","0,0394","117,412",115413,4,"28,61812",6,0,3
Saladino 8,Angelo Francesco Lavagnino,spotify:track:0GnULJJs0zeXEDm3vQMaiC,"0,519","0,14",1,"-19,216",0,"0,0663","0,907","0,734","0,31","0,0398","121,512",268000,4,"40,14705",6,0,3
Samba De Uma Nota So (One Note Samba),Antônio Carlos Jobim,spotify:track:62eoocmGk59EMfuRcLBvUL,"0,662","0,272",0,"-18,883",1,"0,0313","0,36","0,228","0,0963","0,591","143,507",134360,4,"47,82155",7,0,3
Saturday Night At The Movies,The Drifters,spotify:track:0jrdWPwYjUZvqfJcwE8ddh,"0,708","0,544",6,"-7,377",1,"0,0503","0,646",0,"0,121","0,923","135,241",153627,4,"35,69264",7,1,3
Saved,LaVern Baker,spotify:track:091baWWCDEowJprUts9La0,"0,608","0,6",10,"-12,372",1,"0,0527","0,575",0,"0,437","0,932","145,735",174733,4,"25,04922",12,1,3
Say You Love Me,The Impressions,spotify:track:0pnWjLrf784CX0CHKYoUVj,"0,253","0,454",2,"-11,041",1,"0,0361","0,393","2,69E-06","0,0556","0,541","168,486",185667,3,"37,65256",9,1,3
School Is In,Gary U.S. Bonds,spotify:track:68ktEHI9cCz4Lz6RMmnqYV,"0,493","0,796",7,"-7,391",1,"0,0845","0,443",0,"0,495","0,716","162,193",128507,4,"51,78341",7,1,3
Seagreen Serenades,Silver Apples,spotify:track:0ad9j38bxcSmRY6TGVCEwg,"0,393","0,641",6,"-9,589",1,"0,0473","0,348","1,7E-05","0,287","0,782","125,005",172800,4,"41,91397",8,0,3
