dataset_of_00s_track,dataset_of_00s_artist,dataset_of_00s_uri,dataset_of_00s_danceability,dataset_of_00s_energy,dataset_of_00s_key,dataset_of_00s_loudness,dataset_of_00s_mode,dataset_of_00s_speechiness,dataset_of_00s_acousticness,dataset_of_00s_instrumentalness,dataset_of_00s_liveness,dataset_of_00s_valence,dataset_of_00s_tempo,dataset_of_00s_duration_ms,dataset_of_00s_time_signature,dataset_of_00s_chorus_hit,dataset_of_00s_sections,dataset_of_00s_target,dataset_of_00s_id_ano
Smells Like Teen Spirit,The Bad Plus,spotify:track:6RoModa3txoHpxBtJMwnv2,"0,384","0,729",5,"-9,379",0,"0,0311","0,349","0,876","0,109","0,398","105,067",357133,4,"58,87797",8,0,1
Snap Yo Fingers,Lil Jon Featuring E-40 & Sean Paul Of The YoungBloodZ,spotify:track:6o3s08kk2fQI37vxGZDrJ1,"0,835","0,757",8,"-5,029",0,"0,23","0,00647",0,"0,29","0,626","82,038",274387,4,"23,45474",11,1,1
Snoop Dogg,Snoop Dogg,spotify:track:5rLnRYky5ktJYGUMAmqeWx,"0,856","0,804",1,"-6,148",1,"0,231","0,311",0,"0,322","0,83","107,377",243160,4,"28,0338",13,1,1
So Far. So Good... So What,CIV,spotify:track:4q7q3gmlXa2cJ35roZXROY,"0,512","0,93",7,"-4,65",1,"0,0664","0,00126","0,234","0,275","0,75","156,488",131680,4,"39,89194",7,0,1
So Fresh. So Clean,OutKast,spotify:track:6glsMWIMIxQ4BedzLqGVi4,"0,725","0,64",5,"-7,905",0,"0,332","0,0278",0,"0,099","0,915","166,029",240027,3,"33,86082",10,1,1
Sognare,División Minúscula,spotify:track:3EYPZf5gtyU9suVqTWChzk,"0,568","0,734",10,"-4,108",1,"0,0279","0,00885","1,29E-06","0,162","0,642","99,993",313933,4,"29,48074",10,0,1
Solstice. Part 1: Garden Of The Sun,Lou Harrison,spotify:track:15H3yecsiyp22Tq2hKjeJj,"0,17","0,0672",4,"-25,958",1,"0,0405","0,966","0,958","0,0885","0,178","103,401",262160,4,"40,47188",13,0,1
Some Beach,Blake Shelton,spotify:track:7kWeSMXLxUHHOkFxsS0vhP,"0,787","0,765",0,"-6,331",1,"0,0265","0,231","1,79E-05","0,323","0,964","115,979",204827,4,"30,21304",10,1,1
Some Girls (Dance With Women),JC Chasez Featuring Dirt McGirt,spotify:track:1mJkU57DxmxPrjd3l91HDD,"0,872","0,838",6,"-6,687",1,"0,26","0,055",0,"0,0596","0,932","98,011",272093,4,"44,39378",13,1,1
Some People Change,Montgomery Gentry,spotify:track:7cmZDjXMF1A0dGV726pMYs,"0,55","0,61",2,"-6,358",1,"0,0388","0,0456",0,"0,11","0,357","168,186",201867,4,"24,3249",11,1,1
Somebody,Reba McEntire,spotify:track:4m3VFxVwSPk8VGoA9qcLRC,"0,544","0,169",1,"-17,224",1,"0,0283","0,272","1,46E-06","0,0831","0,39","98,649",213560,4,"42,21306",10,1,1
Someday,Sugar Ray,spotify:track:6NcHJ23mLQKnVxQcOmT7JW,"0,743","0,67",1,"-4,547",0,"0,0293","0,0108","0,0702","0,22","0,934","110,832",243333,4,"25,36994",12,1,1
Something More,Sugarland,spotify:track:3C3oknuBLo3jxhmRk67glu,"0,613","0,857",4,"-4,46",1,"0,0545","0,29",0,"0,113","0,349","102,261",216733,4,"23,52359",10,1,1
Somewhere I Belong,Linkin Park,spotify:track:3agtg0x11wPvLIWkYR39nZ,"0,451","0,951",1,"-3,754",1,"0,0645","0,00038","2,39E-06","0,261","0,442","162,065",213933,4,"24,16702",10,1,1
Son Of A Gun,"Janet Featuring Missy Elliott, P. Diddy & Carly Simon",spotify:track:24ubPZy7FsV76XMzrjh6TN,"0,887","0,759",9,"-5,762",0,"0,274","0,00998","9,97E-05","0,0967","0,488","104,471",356373,4,"60,46684",12,1,1
Sonic Heroes,Crush 40,spotify:track:0wZAQokPco04V9a9oOvm4M,"0,312","0,924",10,"-5,738",1,"0,0833","3,57E-05","1,48E-05","0,105","0,465","188,226",208360,4,"18,30565",11,0,1
Soul Sista,Bilal,spotify:track:54SqlaPV5mzRTBBWdnE1OO,"0,598","0,412",11,"-9,838",1,"0,14","0,815","0,000352","0,114","0,431","146,039",339847,4,"28,83319",18,1,1
Soultrain,Scooter,spotify:track:4zyNWOdTmi95SNl2comaql,"0,522","0,918",3,"-6,773",0,"0,0402","0,00272","0,821","0,065","0,247","141,995",308333,4,"50,70028",13,0,1
Sound Of Madness,Shinedown,spotify:track:0W9Xvd4Qx1aZPxEi94vgRY,"0,328","0,939",2,"-1,654",0,"0,0423","4,93E-05","0,0065","0,337","0,329","185,971",233987,4,"78,255",7,1,1
Southern Voice,Tim McGraw,spotify:track:1R9tieT3ZujuJ77a9U5wR3,"0,63","0,877",9,"-4,106",1,"0,0321","0,0446",0,"0,113","0,758","112,051",242427,4,"59,40747",9,1,1
Special Needs,Placebo,spotify:track:2h0HkReHGCQPOEDZXEMcTO,"0,301","0,571",8,"-10,152",0,"0,0332","0,00082","0,8","0,0851","0,0412","178,084",315987,4,"43,14694",13,0,1
Spirited Away - The Sixth Station,Joe Hisaishi,spotify:track:5EWcBYfePistjwchTjLjzo,"0,314","0,0273",4,"-27,306",0,"0,0354","0,926","0,8","0,126","0,0399","77,708",228253,4,"22,20585",11,0,1
Splash Waterfalls,Ludacris,spotify:track:2T8hXV9LUZMDBKR5RALGEa,"0,728","0,846",6,"-6,102",1,"0,407","0,102",0,"0,233","0,702","145,813",290760,4,"85,26459",11,1,1
Stand Up,Ludacris Featuring Shawnna,spotify:track:1dVmVlJ8mAIJf0UeWm5Edo,"0,697","0,891",6,"-4,372",1,"0,342","0,453",0,"0,11","0,684","98,738",212866,4,"34,84179",10,1,1
Starry Eyed Surprise,Oakenfold Featuring Shifty Shellshock,spotify:track:6A4Kuy7JL0Znab3Skgloiv,"0,721","0,794",4,"-6,134",1,"0,132","0,0195","0,00013","0,283","0,562","103,211",228493,4,"42,45346",9,1,1
Starscapes - Ambient,The American Dollar,spotify:track:10MJDo72p2fgxPlPYFUMfX,"0,0768","0,235",7,"-14,95",0,"0,0333","0,891","0,953","0,0825","0,0366","65,853",469556,4,"26,66967",20,0,1
Starwatcher,Lalu,spotify:track:3BFj1uEYQhYOJAdGBsAbRO,"0,532","0,856",4,"-6,672",0,"0,0453","0,0822","0,00627","0,147","0,216","134,984",276520,5,"17,57167",12,0,1
Station Waggin,Pretty Balanced,spotify:track:0ZKumbInmGR4KooEtKkiSx,"0,731","0,634",10,"-10,956",1,"0,0425","0,647","0,000201","0,0876","0,659","90,52",169880,4,"30,06264",8,0,1
Stay - 2006 Remaster,Frankie Valli & The Four Seasons,spotify:track:4T8LdAE3UU0mWIzrB9gnIg,"0,735","0,732",10,"-8,915",1,"0,0699","0,572","2,61E-05","0,0997","0,656","117,58",116507,4,"45,59357",5,0,1
Steam,Ty Herndon,spotify:track:2sPXJCnKyQ1SWjc2JdFnQK,"0,676","0,738",6,"-6,693",1,"0,0262","0,0497","2,7E-06","0,0784","0,697","101,944",216693,4,"21,42116",12,1,1
Steine Sind Steine,And One,spotify:track:03hqY0WW5PGHjsgxXBAuww,"0,635","0,752",3,"-6,906",0,"0,0385","0,0391","0,921","0,0614","0,961","128,018",238413,4,"68,72572",7,0,1
Step Daddy,Hitman Sammy Sam,spotify:track:1TKRumlRMXv2SEKPhueya0,"0,93","0,773",1,"-5,98",1,"0,0457","0,00609","0,000481","0,0767","0,348","118,997",230493,4,"31,99187",10,1,1
Still Broken,Plan Three,spotify:track:2ajt6aQwvgu2eJbNIZhJFY,"0,51","0,881",11,"-4,384",0,"0,0354","0,000591","1,46E-05","0,131","0,278","91,034",232093,4,"31,97236",9,0,1
Stole,Kelly Rowland,spotify:track:4CTX9iU2a0Q9vM2T4YMUQL,"0,649","0,718",7,"-4,984",0,"0,0594","0,00676","4,26E-06","0,174","0,477","79,993",249293,4,"52,60902",11,1,1
Strange Things Happening Every Day,Sister Rosetta Tharpe,spotify:track:0R1gbCoIdyZlozzBzHLMF0,"0,724","0,414",0,"-9,952",1,"0,0711","0,808","1,71E-05","0,161","0,737","154,875",166507,4,"24,17586",9,0,1
Streetcorner Symphony,Rob Thomas,spotify:track:20117nklRrpujknMRpueYQ,"0,633","0,886",1,"-3,892",1,"0,0456","0,109",0,"0,0438","0,753","81,811",247827,4,"66,38407",9,1,1
Stupid Girl,Cold,spotify:track:40u9RFyKQfXwpPjFzK1bGO,"0,43","0,868",0,"-4,44",1,"0,0639","0,000119","0,000389","0,0836","0,164","138,805",189853,3,"28,8868",11,1,1
Substream,Kyoto Jazz Massive,spotify:track:19EPTHJf2GpZaKWq2CW019,"0,771","0,903",0,"-5,688",1,"0,0551","0,00438","0,481","0,333","0,879","123,014",394880,4,"32,53368",12,0,1
Subtext,John Foxx,spotify:track:4Piypso6HAayTb3FwJIIaW,"0,109","0,00459",9,"-32,667",0,"0,0338","0,989","0,89","0,0796","0,0441","70,122",359680,3,"26,43355",14,0,1
Suffering You,16Volt,spotify:track:0HzbDl381rdXtSOaJk20eH,"0,509","0,904",7,"-3,686",1,"0,0579","2,61E-05","0,716","0,334","0,611","141,949",187520,4,"19,92387",6,0,1
Suffocate,J. Holiday,spotify:track:3nJjIYchBNkYm7B8XfJf5N,"0,458","0,445",9,"-8,391",0,"0,361","0,64",0,"0,118","0,447","82,82",220053,5,"33,16176",7,1,1
Sugar,SDIB,spotify:track:1dIFK7mcbKMEn2Z28CsMXu,"0,811","0,456",7,"-8,288",0,"0,0353","0,58","1,75E-06","0,111","0,627","123,984",270840,4,"29,66499",9,0,1
Summer Love,Justin Timberlake,spotify:track:1MBM7CyZbwJpVbbZJnHHRg,"0,606","0,591",0,"-7,228",0,"0,087","0,0756",0,"0,328","0,477","95,802",252973,4,"58,37948",11,1,1
Sun,Daphne Loves Derby,spotify:track:1f8PUcGMw089re9AvFWO42,"0,643","0,554",1,"-6,475",1,"0,0608","0,253",0,"0,263","0,617","145,106",197813,4,"62,47934",8,0,1
Sunday School,Pretty Lights,spotify:track:0eU8KglPlVxVMZVDNGi7GU,"0,729","0,746",9,"-4,84",0,"0,0599","0,0464","0,114","0,105","0,562","94,977",391361,4,"34,23814",16,0,1
Suortuva - Folk Aesthetic Version,Tenhi,spotify:track:0JwBVwGW4YhuliVGwB6icc,"0,539","0,233",0,"-14,906",0,"0,029","0,924","0,805","0,13","0,165","110,245",240600,4,"36,85271",12,0,1
Supermegalithic,Half the World,spotify:track:3D4s9xeAHnDjxCbTsJDizG,"0,472","0,975",4,"-4,191",1,"0,171","0,009","4,11E-06","0,318","0,371","119,243",239853,4,"25,93249",9,0,1
Suspended by the Throat,Job For A Cowboy,spotify:track:3mdrXhIO3XOoS8MMSx8o12,"0,304","0,957",7,"-4,909",1,"0,203","2,51E-05","0,829","0,181","0,299","117,573",255120,3,"45,05235",11,0,1
Suspicions,Tim McGraw,spotify:track:35bEmBJLZeCeNERYl6t4FU,"0,599","0,733",0,"-6,182",0,"0,0299","0,327",0,"0,091","0,798","147,305",316973,4,"39,56064",15,1,1
Swear It Again,Westlife,spotify:track:2x1D20z93vGEjtTP07GOOr,"0,626","0,532",9,"-7,205",1,"0,0276","0,296",0,"0,123","0,33","130,076",247933,4,"23,07814",10,1,1
Sweet And Low,Augustana,spotify:track:1W4c3lEi67BG5Ev7CgYqNi,"0,443","0,727",11,"-4,455",1,"0,0315","0,00572","0,000845","0,106","0,407","151,93",214067,4,"30,76823",11,1,1
Swing. Swing,The All-American Rejects,spotify:track:003FTlCpBTM4eSqYSWPv4H,"0,553","0,717",7,"-5,857",1,"0,0318","6,48E-05","0,128","0,0385","0,318","127,947",233267,4,"29,84441",12,1,1
Swinging In The Jungle,Scooter,spotify:track:2LYPeCTajPZ0EocoYMcFLS,"0,485","0,928",0,"-5,876",1,"0,0367","0,000396","0,54","0,9","0,283","142,017",224333,4,"46,30464",9,0,1
Sworn In The Metal Wind,Lost Horizon,spotify:track:16bhZesmjjZZ5O1Hs8q2VS,"0,467","0,975",10,"-5,028",1,"0,166","6,37E-05","0,065","0,429","0,265","92,405",343600,4,"51,41262",11,0,1
Take My Breath Away,Jessica Simpson,spotify:track:7AHZb0GnILBBitj0MxObO5,"0,568","0,607",7,"-6,006",1,"0,0271","0,252",0,"0,25","0,405","99,692",195347,4,"50,09753",8,1,1
Take You There,Sean Kingston,spotify:track:6AdLyvisRKHLAwARaZMGr6,"0,752","0,921",5,"-4,321",0,"0,0696","0,0182",0,"0,256","0,634","115,033",236693,4,"51,40239",13,1,1
Take Your Time (Coming Home),fun.,spotify:track:2WmF4SAbX81fLDXhYsAMf9,"0,436","0,746",2,"-5,301",1,"0,0843","0,0768","2,49E-06","0,126","0,301","132,06",471267,4,"46,90335",18,0,1
Tal Vez,Ricky Martin,spotify:track:2VspVkHity8i4H9jammhhR,"0,512","0,615",11,"-5,318",1,"0,0319","0,216",0,"0,123","0,193","115,884",279227,4,"32,57099",9,1,1
Taste of Blood,Slaughter Lord,spotify:track:6j2MEc7WIrDzfMUs3iSopy,"0,191","0,989",11,"-10,553",0,"0,329","0,0229","0,249","0,356","0,0377","85,219",197307,4,"43,00753",9,0,1
Tattoo,Jordin Sparks,spotify:track:3Ui2jdyxbZQrZohfM0NOgG,"0,566","0,766",2,"-5,036",1,"0,0399","0,431",0,"0,101","0,547","168,005",233467,4,"38,62764",9,1,1
Tattoos Fade,World / Inferno Friendship Society,spotify:track:6ODgAJmmQAiESP03dOa8gQ,"0,293","0,877",9,"-6,469",1,"0,0707","0,0813","0,0437","0,0917","0,584","69,219",312893,4,"57,28589",14,0,1
Taxidermist,False Prophets,spotify:track:5TmLCuGKfXZVahBnTs2Bws,"0,137","0,853",11,"-8,79",0,"0,0972","0,000129","0,00229","0,0473","0,252","187,209",274493,4,"106,25521",8,0,1
Techno Dup,Marc Smith,spotify:track:38gzBsBLkGM4V8G6UFus80,"0,654","0,943",8,"-6,127",1,"0,0964","0,0025","0,908","0,141","0,691","165,992",305373,4,"23,90276",15,0,1
Tempting Time,Animals As Leaders,spotify:track:3TwKLIOl2hIPDE7z7rvOH3,"0,17","0,931",1,"-5,176",0,"0,0832","2,38E-05","0,915","0,165","0,102","170,097",323933,4,"118,36804",9,0,1
Ten,Parts & Labor,spotify:track:6vSwfQIcybCa3FUZFSZvZC,"0,0858","0,929",6,"-5,755",1,"0,138","0,000745","0,834","0,57","0,12","169,809",28920,4,0,2,0,1
Tequila Makes Her Clothes Fall Off,Joe Nichols,spotify:track:6IC6VhpV7D8T1t037Atqpu,"0,664","0,706",2,"-7,045",1,"0,027","0,129","1,06E-06","0,0857","0,681","93,968",187053,4,"48,33546",7,1,1
Tere Dar Pe Aya Hoon (remastered),Talat Mahmood,spotify:track:0tzWJ0nf2VRFzxixw0kkmg,"0,265","0,183",8,"-22,961",0,"0,0486","0,985","0,851","0,11","0,577","80,74",183999,4,"58,47059",8,0,1
Terzett. Op. 10: II. Dreher,Joseph Küffner,spotify:track:0D480PwG5JodF52u9x7FpT,"0,502","0,0526",0,"-22,677",1,"0,0443","0,99","0,932","0,0763","0,325","84,49",102493,4,"45,63817",5,0,1
Thaalam - Version 2,Job Kurian,spotify:track:1KoVdUNBYZkjSQves13B4C,"0,323","0,333",3,"-10,069",0,"0,0316","0,862","1,87E-06","0,151","0,297","170,073",345533,4,"23,85915",14,0,1
Thank God I Found You,Mariah Carey Featuring Joe & 98 Degrees,spotify:track:1RS3LStQYhju50eBdD9Uul,"0,472","0,532",10,"-5,882",1,"0,0319","0,586",0,"0,106","0,152","129,777",257360,4,"43,336",11,1,1
That's How Country Boys Roll,Billy Currington,spotify:track:7KnMHRj5xqsOGLv8lGCPa6,"0,677","0,919",2,"-3,009",1,"0,0344","0,054","1,48E-06","0,113","0,902","120,961",224267,4,"22,10361",11,1,1
The Aftermath,Origin,spotify:track:5y25DV4hGYUizcnAH1kFgM,"0,366","0,94",1,"-8,244",1,"0,116","2,01E-06","0,815","0,114","0,142","130,224",274800,4,"48,51991",12,0,1
The Beast and Dragon. Adored,Spoon,spotify:track:0BGkmV4Sjl61ct6dcmQgK7,"0,677","0,51",5,"-6,087",1,"0,0363","0,069","0,000199","0,378","0,423","127,131",258440,4,"47,27295",12,0,1
The Big Heavy Metal,Massacration,spotify:track:3VBmDO3nmzXWzxgAhRFO38,"0,268","0,827",11,"-4,755",1,"0,0551","5,08E-05","0,00957","0,392","0,618","148,714",307693,4,"19,84467",14,0,1
The Black Cat - Alt. Take,London After Midnight,spotify:track:6IQVEjfLUChdMjeUm2guMO,"0,628","0,671",5,"-6,273",1,"0,0271","0,000623","0,762","0,11","0,291","112,016",231333,3,"40,20114",12,0,1
The Book of Heavy Metal (March of the Metallians),Dream Evil,spotify:track:07Vk1JPd5MgBJxdrMpnLNh,"0,386","0,944",0,"-4,334",1,"0,0941","6,79E-05","0,0153","0,338","0,374","154,175",325800,4,"28,60038",15,0,1
The Boss,Rick Ross Featuring T-Pain,spotify:track:3n5qF6aprwEIjHWuH5jECM,"0,431","0,842",7,"-4,072",1,"0,357","0,00876",0,"0,309","0,61","83,66",225653,4,"61,26174",11,1,1
The Boys Of Summer,The Ataris,spotify:track:5BmagRD7Thki6O1zZwbxBy,"0,251","0,954",6,"-2,879",1,"0,0691","0,000674","0,000132","0,0975","0,264","191,059",258000,4,"24,57698",12,1,1
The Climb,Miley Cyrus,spotify:track:0V8FYVlBFuXXTIvRnMbZyS,"0,327","0,588",4,"-6,611",1,"0,0336","0,0834",0,"0,104","0,329","161,074",236067,4,"40,07128",11,1,1
The Clown,Novalis Deux,spotify:track:3osZTsCdVadWhUJciAtiXx,"0,528","0,961",0,"-5,084",1,"0,0803","0,0283","0,000197","0,329","0,602","135,027",183440,4,"18,34262",9,0,1
The Crystal Palace,Forlorn,spotify:track:0AxHgqW0MQkFiJDjlsXI9e,"0,423","0,954",4,"-7,985",0,"0,0786","0,00142","0,835","0,0627","0,0639","129,993",307801,3,"24,86722",14,0,1
The Curly Shuffle,Jump 'N' The Saddle Band,spotify:track:5Pijq9ImAu5xweS1lxAKwK,"0,632","0,484",9,"-11,772",1,"0,104","0,156",0,"0,153","0,873","80,687",174707,4,"46,8153",9,0,1
The Enemy Guns,DeVotchKa,spotify:track:5ehtsWOeNiU9HzknmMD2lY,"0,52","0,839",11,"-7,38",1,"0,107","0,0847","0,00265","0,161","0,563","135,145",261520,4,"29,05562",13,0,1
The Fear,Lily Allen,spotify:track:7bW6MqAdTclmHVHAOkIyPS,"0,661","0,847",10,"-6,948",1,"0,0404","0,419","8,82E-05","0,107","0,522","134,002",207120,4,"22,45476",8,1,1
The Feel Good Drag,Anberlin,spotify:track:5sTVykpRs4eiZKn96bZogj,"0,342","0,677",5,"-11,906",0,"0,0568","0,0013","0,00671","0,201","0,501","188,6",207360,4,"14,33235",10,0,1
The Glory of Rome,Avantasia,spotify:track:2AzA784JhnlTimX0FtiKX9,"0,442","0,941",11,"-5,166",1,"0,0482","4,45E-06","3,19E-06","0,236","0,365","90,977",329160,4,"23,62101",12,0,1
The Gold Torques Of Ulàid,Absu,spotify:track:5qYFUzP9ukCcVIj54uh4FK,"0,209","0,997",5,"-3,253",1,"0,126","0,0125","0,173","0,112","0,29","165,76",232307,4,"73,98002",10,0,1
The Goose Is Getting Fat,Jon Kennedy,spotify:track:3XV92cwnyFmUa7OfX5xpFe,"0,637","0,701",10,"-9,885",0,"0,0363","0,0266","0,775","0,128","0,637","112,993",255920,4,"37,84722",10,0,1
The Hardcore Massive,Scooter,spotify:track:4IFVfkljTHE6b26xcvMiHg,"0,688","0,995",8,"-6,518",1,"0,0568","0,00167","0,878","0,455","0,159","145,996",265541,4,"53,13951",12,0,1
The House Of Lost Hope,Joey Fehrenbach,spotify:track:0AVUmIkyhpsrxlvaPIWE1u,"0,741","0,806",5,"-7,565",0,"0,0423","0,0308","0,9","0,138","0,97","110,002",332640,4,"19,25348",8,0,1
The Lamb,John Tavener,spotify:track:1iUNUV6RiPrwKTKJjNQb5B,"0,133","0,0312",4,"-35,098",0,"0,0463","0,989","0,0287","0,12","0,0361","75,058",213147,4,"86,34541",7,0,1
The Land of Hope and Glory,Turisas,spotify:track:5y6Yiopz61lDYZg2DdZ42P,"0,179","0,84",5,"-6,63",0,"0,0857","0,00269","0,532","0,295","0,357","85,025",382173,4,"85,72342",14,0,1
The Light,The Album Leaf,spotify:track:3YlJKAnvDjHNFjFVy2MXMG,"0,176","0,123",1,"-16,596",1,"0,0439","0,908","0,879","0,208","0,0388","109,536",269067,5,"104,80845",7,0,1
The Little Girl,John Michael Montgomery,spotify:track:572R9OVMyWKBeg1hOMgSsW,"0,658","0,434",1,"-8,527",1,"0,025","0,354","1,75E-05","0,112","0,218","83,921",232640,4,"62,05212",10,1,1
The Lord of the Wasteland,Toxic Holocaust,spotify:track:3wrBeZiS7ZEwitbsvPUW6u,"0,181","0,959",2,"-4,565",1,"0,0794","5,58E-06","0,851","0,262","0,344","192,771",167693,4,"65,24168",7,0,1
The Lucky One,Faith Hill,spotify:track:3H2PYvePtlKoErKnlP943M,"0,677","0,864",5,"-4,062",1,"0,0319","0,0551",0,"0,351","0,69","119,981",216427,4,"47,7337",12,1,1
The Ministry of Magic,Nicholas Hooper,spotify:track:4E6aFvCuVykwekXRK2m2pg,"0,229","0,0476",8,"-17,752",1,"0,0317","0,922","0,947","0,0782","0,0442","85,037",167093,3,"19,65797",10,0,1
The Next Episode,Dr. Dre Featuring Snoop Dogg,spotify:track:4LwU4Vp6od3Sb08CsP99GC,"0,922","0,909",10,"-2,429",0,"0,27","0,0281",0,"0,0856","0,309","95,295",161507,4,"73,03954",6,1,1
The One You Love,Paulina Rubio,spotify:track:5nuvvKXACbvkftbe1oS0Oy,"0,577","0,881",5,"-3,919",1,"0,0393","0,0634",0,"0,132","0,678","91,885",227600,4,"21,61808",11,1,1
The Orange Fox Waits,Robin Spielberg,spotify:track:1aTcDNvEBoqWN9FxuoBhfB,"0,441","0,0712",2,"-21,625",1,"0,0456","0,995","0,934","0,0917","0,157","94,35",185533,4,"58,47325",7,0,1
The Pilgrim - 2015 Remaster,Iron Maiden,spotify:track:3v11n0mUl2VmWcnjiTzbGm,"0,308","0,934",9,"-4,145",0,"0,0606","0,000306","0,0313","0,0863","0,541","97,848",307867,4,"49,45041",14,0,1
The Portal Of Doom,Runemagick,spotify:track:30IxvumcYdsJsrM0fIxFtg,"0,281","0,392",0,"-9,238",1,"0,0353","0,49","0,000283","0,299","0,0697","75,048",90680,3,"45,025",5,0,1
The Pretender,Foo Fighters,spotify:track:7x8dCjCr0x6x2lXKujYD34,"0,433","0,959",9,"-4,04",1,"0,0431","0,000917",0,"0,028","0,365","172,984",269373,4,"75,70684",9,1,1
The Quidditch World Cup,Patrick Doyle,spotify:track:668l1jLhA5t4nYsSIvdPf1,"0,389","0,539",8,"-14,537",1,"0,0563","0,132","0,684","0,377","0,355","129,877",111693,4,"87,25926",4,0,1
The Ravenous Beast,Destruction,spotify:track:1PJSHuwghcl1htfLf4KvBV,"0,419","0,988",3,"-2,241",0,"0,111","0,000304","0,589","0,289","0,378","97,036",189133,4,"25,31017",10,0,1
The River,Good Charlotte Featuring M. Shadows And Synyster Gates,spotify:track:0d8aJLKZI1r4uOSLZBJaBK,"0,439","0,945",1,"-2,21",1,"0,138","0,00677",0,"0,166","0,455","161,954",195680,4,"19,02015",10,1,1
The Saints Are Coming,U2 & Green Day,spotify:track:6uQL0epVs9N9Bergafaf6x,"0,315","0,81",4,"-7,026",0,"0,0468","0,0781","0,00321","0,152","0,118","152,116",201907,4,"33,25761",11,1,1
The Serpent's Nemeton,Opera IX,spotify:track:129OlRQyvmeze6UpXAQI1e,"0,0597","0,872",0,"-4,693",1,"0,0679","4,19E-06","0,798","0,336","0,151","65,172",402907,4,"26,85053",26,0,1
The Sniper At The Gates Of Heaven,The Black Angels,spotify:track:3tX4hDnn0n6B066kOFmziQ,"0,311","0,709",4,"-7,235",1,"0,0331","0,000104","0,215","0,156","0,343","108,284",256627,4,"29,34654",12,0,1
The Sprig of Thyme: No. 1. The bold grenadier,John Rutter,spotify:track:0qrluoRkYlnM7R46lJs6Gr,"0,19","0,0237",5,"-29,269",0,"0,0397","0,991","0,0387","0,104","0,14","103,604",182400,3,"20,01717",10,0,1
The Sprig of Thyme: No. 6. The cuckoo,John Rutter,spotify:track:0uG5kQ57Aeks1vHfQnAXjk,"0,271","0,0442",1,"-26,772",1,"0,049","0,983","0,0424","0,0935","0,0488","131,029",152093,4,"40,62539",6,0,1
The Struggle,The Dead Texan,spotify:track:4l4XUD5bwLaCKB6i9lM4eq,"0,348","0,0386",2,"-22,766",1,"0,0334","0,982","0,861","0,0996","0,0368","137,681",328667,4,"46,77829",11,0,1
The Trooper - 1998 Remaster,Iron Maiden,spotify:track:5MdzI3rWBZIVl4IdZtlWdA,"0,288","0,857",4,"-6,77",0,"0,0641","0,0215","0,0631","0,713","0,69","161,918",250680,4,"37,07876",13,0,1
The Truth,Jason Aldean,spotify:track:25rV6ArwFMht49oONoqSLQ,"0,496","0,577",9,"-5,305",1,"0,0257","0,234","2,4E-06","0,109","0,381","143,014",238413,4,"42,26902",12,1,1
The Way I Live,Baby Boy Da Prince Featuring Lil Boosie,spotify:track:68Zq7PMcPIQE8ol1x3gAqw,"0,88","0,438",0,"-7,562",1,"0,248","0,0147",0,"0,0907","0,714","90,02",324907,4,"39,73121",13,1,1
The Way I Loved You,Taylor Swift,spotify:track:5P4wWhUYWM0IaVYLuZxdar,"0,433","0,7",5,"-3,709",1,"0,0336","0,0408",0,"0,115","0,398","160,927",244227,4,"25,23044",13,1,1
The Way We Get By,Spoon,spotify:track:0ZXmGxjtSWLD1KO8IRRuIg,"0,725","0,662",9,"-5,819",0,"0,0291","0,363","5,3E-06","0,125","0,591","75,009",160747,4,"24,31415",7,0,1
The Way You Love Me,Faith Hill,spotify:track:6vgN6KGstss0GnBbKlMNK9,"0,627","0,716",2,"-7,175",1,"0,0352","0,127",0,"0,0344","0,734","101,99",186067,4,"26,1471",12,1,1
The Worms Will Get In,Jazkamer,spotify:track:5HwXiRSQIJfDDzZatkpMMY,"0,0775","0,00796",1,"-10,458",1,"0,0413","0,841","0,923","0,102","0,029","72,592",1011760,4,"12,57441",57,0,1
Then They Do,Trace Adkins,spotify:track:7tUZJ2ZcRZXYZQlV7CsMB2,"0,448","0,453",10,"-6,563",1,"0,0286","0,273","0,000342","0,0751","0,359","149,815",270893,4,"29,33115",15,1,1
There She Goes,Sixpence None The Richer,spotify:track:43z6scIZU2QcEieMQFAJRG,"0,498","0,789",10,"-5,724",1,"0,0319","0,000856","5,83E-06","0,104","0,455","120,176",164280,4,"29,92569",7,1,1
These Are The Days,O-Town,spotify:track:4Mem5PZWPaqQ7X1bGysNxl,"0,598","0,627",9,"-6,323",1,"0,038","0,000968",0,"0,0626","0,432","119,991",263933,4,"37,07733",11,1,1
Thirten - Original Mix,Phaeleh,spotify:track:7vZfWIaHKXFTmIr1UThDdX,"0,335","0,533",1,"-16,441",1,"0,0558","0,0487","0,861","0,0694","0,0358","149,197",342447,4,"26,26478",13,0,1
This Everyday Love,Rascal Flatts,spotify:track:7aNsPkxjfpxr6LM2Mg5sQr,"0,673","0,812",0,"-3,436",1,"0,0468","0,348",0,"0,106","0,96","95,024",184107,4,"21,67837",9,1,1
This Is Me,Demi Lovato & Joe Jonas,spotify:track:5pomCBdsTZSDCFHH8BAUQe,"0,421","0,821",1,"-2,783",1,"0,0372","0,00971",0,"0,1","0,594","91,245",189173,4,"32,78359",9,1,1
