dataset_of_10s_track,dataset_of_10s_artist,dataset_of_10s_uri,dataset_of_10s_danceability,dataset_of_10s_energy,dataset_of_10s_key,dataset_of_10s_loudness,dataset_of_10s_mode,dataset_of_10s_speechiness,dataset_of_10s_acousticness,dataset_of_10s_instrumentalness,dataset_of_10s_liveness,dataset_of_10s_valence,dataset_of_10s_tempo,dataset_of_10s_duration_ms,dataset_of_10s_time_signature,dataset_of_10s_chorus_hit,dataset_of_10s_sections,dataset_of_10s_target,dataset_of_10s_id_ano
Severus and Lily,Alexandre Desplat,spotify:track:6rjHq9THY9WoxTuyeGJ02A,"0,0647","0,0763",9,"-26,412",0,"0,0478","0,809","0,949","0,105","0,0328","68,008",368547,3,"45,29764",17,0,2
Sex Metal Barbie,In This Moment,spotify:track:75BGF4LC7AOLFfxn6ukZDH,"0,533","0,935",0,"-3,704",1,"0,128","0,0139",0,"0,168","0,481","140,092",262493,4,"21,0451",14,0,2
Sexy And I Know It,LMFAO,spotify:track:0obBFrPYkSoBJbvHfUIhkv,"0,707","0,861",7,"-4,225",1,"0,316","0,1",0,"0,191","0,795","130,021",199480,4,"44,81875",10,1,2
Shadows of doom,Graveland,spotify:track:6JcKgXgOSKq0pMzeu3XN0V,"0,313","0,845",1,"-11,631",1,"0,0849","0,0012","0,869","0,11","0,0555","124,991",193453,4,"57,06341",5,0,2
Shapes,Joey Trap,spotify:track:4O4ZIabUVwELSYfHdRQhRv,"0,815","0,481",8,"-7,178",1,"0,399","0,0583",0,"0,171","0,6","169,946",128802,4,"24,03753",4,0,2
Shining,DJ Khaled Featuring Beyonce & JAY Z,spotify:track:7Fa5UNizycSms5jP3SQD3F,"0,768","0,807",2,"-5,508",0,"0,106","0,053","2,99E-06","0,214","0,575","112,001",284000,4,"68,59261",13,1,2
Shmufty,Heyoka,spotify:track:6ZddVgRQp2WMnS8reZ76GF,"0,78","0,618",10,"-6,17",0,"0,0559","0,00981","0,189","0,239","0,962","100,005",283200,4,"28,21566",13,0,2
Shoota,Playboi Carti Featuring Lil Uzi Vert,spotify:track:2BJSMvOGABRxokHKB0OI8i,"0,674","0,649",1,"-8,433",0,"0,199","0,191",0,"0,122","0,48","153,069",153800,4,"20,12645",7,1,2
Shots,Lil Jon,spotify:track:7cWNahjynBEP4wuXXhU0m6,"0,822","0,865",1,"-2,441",1,"0,0469","0,00889","1,27E-06","0,122","0,169","128,017",218000,4,"45,09619",10,0,2
Shots,LMFAO Featuring Lil Jon,spotify:track:1V4jC0vJ5525lEF1bFgPX2,"0,825","0,856",1,"-1,912",1,"0,0476","0,00851","1,4E-06","0,127","0,207","128,016",222133,4,"25,34511",12,1,2
Show Me Love,Alicia Keys Featuring Miguel,spotify:track:0XPlSuCVQ1nOhzTpFgnDSz,"0,531","0,491",5,"-5,47",0,"0,042","0,447",0,"0,0703","0,521","129,38",194998,4,"19,67181",9,1,2
Sick Boy,The Chainsmokers,spotify:track:58kZ9spgxmlEznXGu6FPdQ,"0,663","0,577",11,"-7,518",0,"0,0531","0,109",0,"0,12","0,454","89,996",193200,4,"53,38415",9,1,2
Side Effects,The Chainsmokers Featuring Emily Warren,spotify:track:0bGLvHd0ApdT4t0shCfpzG,"0,669","0,711",8,"-6,758",1,"0,033","0,00217",0,"0,466","0,544","110,01",172747,4,"57,56684",6,1,2
Sidewalks,The Weeknd Featuring Kendrick Lamar,spotify:track:4h90qkbnW1Qq6pBhoPvwko,"0,542","0,721",1,"-5,136",0,"0,0625","0,147",0,"0,348","0,623","149,831",231360,4,"78,44418",9,1,2
Sin Pijama,Becky G + Natti Natasha,spotify:track:2ijef6ni2amuunRoKTlgww,"0,791","0,745",11,"-3,695",0,"0,0464","0,354","2,93E-05","0,104","0,82","94,014",188560,4,"53,42212",8,1,2
Sing,My Chemical Romance,spotify:track:1mX6SYJ1ZpcoxQUiER8wOI,"0,606","0,942",2,"-3,618",1,"0,0357","0,000233","7,07E-06","0,106","0,373","110,98",270387,4,"28,821",12,1,2
Sisters Of The Stone,Black Moth,spotify:track:7M8P1xCoUYPJWS2aVHkvUZ,"0,347","0,951",6,"-6,229",1,"0,0748","3,85E-05","4,6E-05","0,13","0,13","144,838",250700,4,"30,88563",8,0,2
Sitting on the Roof of S.F.A.I.,Wes Leslie,spotify:track:7HtmYWIFq3WgO5onOaFrAp,"0,685","0,305",5,"-9,389",1,"0,0268","0,796","0,00533","0,103","0,385","96,18",207000,4,"48,54878",9,0,2
Ska-Metal,Cólera,spotify:track:2L1e4K4qIVU3q3sypht0OX,"0,421","0,952",5,"-5,746",1,"0,262","0,0818","0,00023","0,0814","0,531","83,468",206629,4,"26,88392",7,0,2
Slave Of Pain,The Profane,spotify:track:6692xL1n9IUNejlj4ipjGk,"0,56","0,927",7,"-4,671",1,"0,0466","0,00269","6,67E-05","0,0888","0,459","110,063",184581,4,"35,67346",10,0,2
Sleep Hibernation,Moon Laika,spotify:track:0ek2PwrDkUWRqoaTq6WKDj,"0,142","0,013",7,"-33,299",1,"0,0428","0,984","0,909","0,0994","0,0708","72,917",175132,4,"55,05616",7,0,2
Slide,Calvin Harris Featuring Frank Ocean & Migos,spotify:track:6gpcs5eMhJwax4mIfKDYQk,"0,736","0,795",1,"-3,299",0,"0,0545","0,498","1,21E-06","0,254","0,511","104,066",230813,4,"37,0043",14,1,2
Slide Away,Miley Cyrus,spotify:track:44ADyYoY5liaRa3EOAl4uf,"0,53","0,538",5,"-6,672",1,"0,0335","0,17","2,83E-06","0,248","0,288","148,051",233654,4,"25,27798",11,1,2
Small and Simple,The Okee Dokee Brothers,spotify:track:2LR3q0QHOsuvxqcoyPd7XB,"0,684","0,131",1,"-16,962",0,"0,0511","0,638","0,00668","0,101","0,311","96,345",87387,4,"32,05812",4,0,2
Smoking in the Rental,Ducktails,spotify:track:1EcWJJXyIDFjn7UZsfb8wO,"0,66","0,554",8,"-9,219",1,"0,072","0,311","0,862","0,0896","0,854","79,958",172042,4,"51,02722",7,0,2
Snagglepuss,VibeSquaD,spotify:track:2RAKxWCWNoILtUKKs9k4SX,"0,813","0,765",4,"-6,556",0,"0,135","0,0259","0,545","0,665","0,861","102,011",269840,4,"37,70482",12,0,2
Snap Backs & Tattoos,Driicky Graham,spotify:track:4I1tuOmbZUp6imx453rMui,"0,856","0,694",10,"-3,797",0,"0,296","0,124",0,"0,0955","0,538","139,876",209840,4,"23,70821",16,1,2
So Close - Club Mix,Kidnap,spotify:track:2wlRpTxW3beqaFvEMxoOAy,"0,804","0,792",1,"-5,878",0,"0,0475","0,00114","0,753","0,0472","0,371","124,001",345207,4,"60,7462",16,0,2
So Punk Rock,McCafferty,spotify:track:1vmnje4EHO2AIdeRrioosk,"0,525","0,576",2,"-10,16",1,"0,104","0,686",0,"0,67","0,463","130,683",204277,4,"30,73383",10,0,2
Soapy,Naira Marley,spotify:track:67Ar5yu8mH1rOVInvnsG0U,"0,9","0,806",1,"-4,816",1,"0,246","0,159","0,00971","0,0811","0,671","123,038",174043,4,"62,95402",8,0,2
Sober Saturday Night,Chris Young Featuring Vince Gill,spotify:track:081t95JRuDUrQYSS3h8iKk,"0,477","0,672",1,"-5,234",1,"0,0306","0,049",0,"0,355","0,263","139,864",194560,4,"41,86337",8,1,2
Soco (feat. Wizkid. Ceeza Milli. Spotless & Terri),Starboy,spotify:track:1KpBtWSI9dlv0RjtzvF1BD,"0,841","0,644",9,"-3,284",0,"0,083","0,594","0,00402","0,142","0,881","108,003",255608,4,"34,79861",14,0,2
Soft Night,Elskavon,spotify:track:5hAsWMGQXBjDjYMoIlP9Ak,"0,249","0,00248",2,"-30,501",1,"0,036","0,994","0,931","0,118","0,0788","73,601",155250,4,"34,96629",9,0,2
Somebody,Natalie La Rose Featuring Jeremih,spotify:track:7ioiB40H9xKs04QtIso2I3,"0,83","0,52",0,"-8,714",1,"0,0376","0,000792","1,25E-05","0,0656","0,735","104,99",189907,4,"19,54918",8,1,2
Somebody That I Used To Know,Mayday Parade,spotify:track:1wSTaIg1XHXAmyMhpZXnpW,"0,457","0,938",3,"-4,557",1,"0,0836","0,00391","9,94E-06","0,145","0,467","136,072",205320,4,"42,97476",7,0,2
Something In The Way You Move,Ellie Goulding,spotify:track:3ZCDG0nujwGfxrEmZlZoEt,"0,658","0,814",1,"-6,157",0,"0,0493","0,0398",0,"0,114","0,316","109,004",227423,4,"27,11328",9,1,2
Something To Do With My Hands,Thomas Rhett,spotify:track:6iWg88k0UH7BjBP2yWXM0i,"0,561","0,932",1,"-4,443",1,"0,0433","0,00841","4,97E-05","0,0992","0,495","126,116",199347,4,"20,77975",7,1,2
South,Galimatias,spotify:track:7L5P30Eg8eta8Q9em2VteI,"0,694","0,333",0,"-11,108",0,"0,0651","0,646","0,0253","0,108","0,433","76,013",215526,4,"91,21798",6,0,2
Southern Comfort Zone,Brad Paisley,spotify:track:2lfmRyTLtsTCkLwMQcFSQk,"0,431","0,876",4,"-6,109",1,"0,0658","0,0771","1,81E-05","0,0998","0,519",160,316987,4,"27,31914",16,1,2
Southern Voice,Tim McGraw,spotify:track:1R9tieT3ZujuJ77a9U5wR3,"0,63","0,877",9,"-4,106",1,"0,0321","0,0446",0,"0,113","0,758","112,051",242427,4,"59,40747",9,1,2
Spaceboss,Liquid Stranger,spotify:track:4HiuT2pdJzwdSKf72aSdhs,"0,725","0,722",9,"-4,824",1,"0,0712","0,00416","0,19","0,181","0,345","74,999",230205,4,"52,01354",11,0,2
Speak Now,Taylor Swift,spotify:track:1nYWTzy5zu3zEPNgB1sItW,"0,709","0,599",7,"-3,734",1,"0,0304","0,095",0,"0,0973","0,735","118,975",240760,4,"24,92151",10,1,2
Splashin,Rich The Kid,spotify:track:3KLo7ByvjCNyBrfz5DZ2mO,"0,942","0,382",10,"-8,099",1,"0,564","0,00192",0,"0,092","0,379","100,017",177864,4,"34,99647",10,1,2
Squidwards Nose (feat. Kg Prince),Joey Trap,spotify:track:2hLhiONy3FcndFJc2CiC2e,"0,634","0,88",1,"-1,714",1,"0,293","0,169",0,"0,474","0,548","150,959",119249,4,"37,52226",5,0,2
Staring At The Sun,Post Malone Featuring SZA,spotify:track:5KE9b4x7Zj2A8XtbkqhqTe,"0,724","0,772",6,"-4,389",0,"0,184","0,248",0,"0,308","0,347","95,074",168280,4,"38,72771",8,1,2
Stars Before The Sun,Capstan,spotify:track:3tTtwKs8ZlE9fbSdMla9EM,"0,202","0,946",5,"-2,677",1,"0,188","0,000236","0,000151","0,0808","0,344","179,739",207107,3,"49,13047",9,0,2
Starsoul,Lazy Hammock,spotify:track:2VxzP1Ku5EqDnO33E7p4Bh,"0,708","0,549",9,"-11,487",0,"0,0697","0,000966","0,241","0,267","0,322","89,996",465973,4,"43,38633",21,0,2
Stay,Zedd,spotify:track:2fqHpnhBxkjHxHdpGphPze,"0,691","0,562",5,"-6,837",0,"0,0682","0,251",0,"0,113","0,55","101,999",211640,4,"28,88442",11,0,2
Stay,Zedd & Alessia Cara,spotify:track:6uBhi9gBXWjanegOb2Phh0,"0,69","0,622",5,"-5,025",0,"0,0622","0,253",0,"0,116","0,544","102,04",210091,4,"28,83943",11,1,2
Stay With Me,Sam Smith,spotify:track:5Nm9ERjJZ5oyfXZTECKmRt,"0,418","0,42",0,"-6,444",1,"0,0414","0,588","6,39E-05","0,11","0,184","84,094",172724,4,"34,02831",9,1,2
Stereo Love,Edward Maya & Vika Jigulina,spotify:track:5RfBhOGNbbXT5LiIvbHLhN,"0,773","0,736",9,"-5,589",1,"0,0383","0,0335","0,0184","0,104","0,212","127,056",184000,4,"31,45369",7,1,2
Stiff Jazz,Dzihan & Kamien,spotify:track:6jRp7oEgxBW7xRMKruYfcD,"0,754","0,852",7,"-8,123",1,"0,0598","0,0995","0,849","0,0661","0,604","101,673",350788,4,"58,66837",13,0,2
Still Here,Drake,spotify:track:4YJmZfvlheSziXem8HBWrj,"0,833","0,431",0,"-9,604",1,"0,194","0,0267",0,"0,633","0,224","133,938",189853,3,"28,67144",9,1,2
Stomach It,Crywolf,spotify:track:0MsGeX5id3jBCMzGs8tqu1,"0,599","0,313",11,"-10,531",1,"0,0386","0,375","6,8E-05","0,417","0,0692","121,986",346661,4,"19,75054",13,0,2
Stoner Punk,Warcollapse,spotify:track:05wiR6qBsJcUBXfbasZint,"0,242","0,994",7,"-3,68",1,"0,113","0,0236","0,722","0,453","0,0401","127,496",138960,4,"39,15317",6,0,2
Storm Warning,Hunter Hayes,spotify:track:71DDK14XVxkXLmG3AVi1BP,"0,483","0,843",2,"-5,62",1,"0,0835","0,0331",0,"0,134","0,772","185,998",239907,4,"42,82864",11,1,2
Strange World - Radio Edit,Push,spotify:track:7uIU44vMKlPVIh4Xm6Cgzh,"0,632","0,644",7,"-13,097",1,"0,0362","0,135","0,848","0,113","0,566","139,207",238018,4,"28,57016",9,0,2
Strength of a Thousand Men,Thomas Bergersen,spotify:track:3GJZLvGXaVszYdSBLMtJFX,"0,478","0,906",0,"-6,781",0,"0,0419","0,0962","0,919","0,115","0,59","140,021",136892,4,"47,9351",6,0,2
Stronger (What Doesn't Kill You),Kelly Clarkson,spotify:track:6D60klaHqbCl9ySc8VcRss,"0,562","0,939",0,"-4,282",1,"0,0475","0,046",0,"0,112","0,684","116,044",221947,4,"26,06713",8,1,2
Stubborn Love,The Lumineers,spotify:track:3ekNuTF3UpOvIZCfiejpnC,"0,598","0,56",0,"-11,679",1,"0,0375","0,607","0,0432","0,196","0,221","115,01",279000,4,"24,59456",12,1,2
Subeme La Radio,"Enrique Iglesias Featuring Descemer Bueno, Zion & Lennox Or Sean Paul",spotify:track:7nKBxz47S9SD79N086fuhn,"0,684","0,823",9,"-3,297",0,"0,0773","0,0744",0,"0,111","0,647","91,048",208163,4,"33,16502",7,1,2
Sucker,Jonas Brothers,spotify:track:22vgEDb5hykfaTwLuskFGD,"0,842","0,734",1,"-5,065",0,"0,0588","0,0427",0,"0,106","0,952","137,958",181027,4,"29,18409",11,1,2
Sudovian Dance,Marcin Wasilewski Trio,spotify:track:4SzG6BXVFQ5evuUxwzSjQv,"0,448","0,157",5,"-17,145",0,"0,0343","0,882","0,672","0,11","0,223","120,491",388373,3,"14,61123",18,0,2
Sugar,Robin Schulz Featuring Francesco Yates,spotify:track:5tf1VVWniHgryyumXyJM7w,"0,636","0,815",5,"-5,098",0,"0,0581","0,0185",0,"0,163","0,636","123,063",219043,4,"31,44339",10,1,2
Summer Sixteen,Drake,spotify:track:17Q87zeXgsAi9iQQbMu9v0,"0,594","0,46",1,"-7,607",1,"0,382","0,00354","2,71E-05","0,147","0,0541","146,274",202451,4,"54,72466",8,1,2
Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,spotify:track:3KkXRkHbMCARz0aVfEt68P,"0,76","0,479",2,"-5,574",1,"0,0466","0,556",0,"0,0703","0,913","89,911",158040,4,"27,82757",8,1,2
Sunny Ambient,Tomasz Bednarczyk,spotify:track:23Pc6pK9bKqGycs17AdPaT,"0,0853","0,378",11,"-17,318",1,"0,0454","0,787","0,918","0,103","0,0638","75,084",330000,4,"13,15085",20,0,2
Super Bass,Nicki Minaj,spotify:track:0iYebKFUSfF72fUu2OW6ZT,"0,72","0,861",11,"-4,339",1,"0,209","0,269","5,11E-06","0,601","0,669","126,991",200013,4,"46,98894",12,1,2
Surfboard,Esquivel!,spotify:track:61APOtq25SCMuK0V5w2Kgp,"0,447","0,247",5,"-14,661",0,"0,0346","0,871","0,814","0,0946","0,25","155,489",176880,3,"33,18083",9,0,2
Survival,Eminem,spotify:track:3stOygN0I7CIvkEB2LJGbv,"0,459","0,899",2,"-2,978",1,"0,21","0,0038",0,"0,126","0,437","176,384",272417,4,"30,26082",10,1,2
Sweet in the Middle,DaVido,spotify:track:2ylO41DTQwQv1QH1mSP3cH,"0,71","0,603",8,"-7,234",0,"0,11","0,33",0,"0,358","0,434","109,812",248727,4,"24,38208",11,0,2
Sweetener,Ariana Grande,spotify:track:1Bvxlmt3CtZTyls2IJQ38T,"0,655","0,7",4,"-4,242",1,"0,0789","0,158","1,25E-06","0,877","0,529","119,835",174000,4,"51,29028",9,1,2
Swish Swish,Katy Perry Featuring Nicki Minaj,spotify:track:3OtMnyUaiipcAT23A8liyi,"0,839","0,705",5,"-5,194",0,"0,0445","0,0184","1,77E-05","0,102","0,575","119,954",242520,4,"25,02456",11,1,2
Sympathy for the Devil,The KVB,spotify:track:5Yk7mjm17WEeqwZiOeKSEU,"0,136","0,732",9,"-6,291",1,"0,0415","0,0334","0,962","0,173","0,443","100,026",288703,4,"53,87711",10,0,2
Tainted Metal,Hammerfall,spotify:track:1HTq9HfJ8r9PJ67sjSadfX,"0,197","0,963",6,"-4,973",0,"0,071","6,1E-06","0,00074","0,0363","0,501","80,025",277800,4,"23,36232",11,0,2
Take Me Home,Lopazz,spotify:track:6idVSJmvvPLVPF6HVKdVxY,"0,768","0,275",11,"-17,985",0,"0,0538","0,000377","0,825","0,0457","0,335","124,994",364935,4,"31,1988",14,0,2
Take Me Out - Cabaret Nocturne Remix,Black Light Smoke,spotify:track:6L3cWhTVSowObfHSeot1Ri,"0,708","0,52",7,"-11,574",1,"0,0741","0,004","0,851","0,106","0,31","110,142",326500,4,"36,05894",11,0,2
Takkaru Takkaru,Hiphop Tamizha,spotify:track:6gGsZzBr9jmfhcr9FhfX47,"0,756","0,918",6,"-3,45",1,"0,0589","0,224","4,74E-06","0,845","0,735","100,005",206041,4,"43,29448",8,0,2
Talk That Talk,Rihanna Featuring Jay-Z,spotify:track:6qn9YLKt13AGvpq9jfO8py,"0,734","0,766",1,"-4,485",1,"0,0383","0,025","0,00138","0,108","0,6","127,986",215227,4,"23,15281",12,1,2
Tao Energy,Dr. Sounds,spotify:track:1Y4cxtce6Z1s9ztGRL8VYf,"0,18","0,0221",9,"-28,586",0,"0,0658","0,971","0,926","0,0847","0,0394","134,827",456578,1,"18,1969",23,0,2
Tap,NAV Featuring Meek Mill,spotify:track:5rU6kDNXZLXIinFezpbWbO,"0,901","0,676",2,"-7,033",1,"0,251","0,0646",0,"0,0863","0,452","85,018",148278,4,"31,08934",4,1,2
TATI,6ix9ine Featuring DJ SPINKING,spotify:track:6SOBCABlykuNrO04rmXpLs,"0,779","0,767",11,"-5,462",0,"0,258","0,00214",0,"0,102","0,523","91,981",154565,4,"24,16304",8,1,2
Tattoo,Van Halen,spotify:track:66H4tD2U1SNgIRSD19m5jv,"0,497","0,886",2,"-3,314",1,"0,0435","0,00929","9,77E-05","0,198","0,508","100,118",283040,4,"24,70769",16,1,2
Telegram,Alexandre Desplat,spotify:track:46Ag1jvrDkJBeNalEKRIrV,"0,3","0,31",5,"-15,589",1,"0,0418","0,924","0,891","0,0835","0,103","207,111",109827,3,"66,61045",4,0,2
Tell Me Something Good,Glee Cast,spotify:track:5dOlofEykU1fUeakZmi237,"0,693","0,759",9,"-4,544",1,"0,0566","0,364",0,"0,207","0,881","81,031",194867,4,"31,13217",4,1,2
Tell Me You Love Me,Demi Lovato,spotify:track:1MKZaAEx8RrzoQjHhVuvgs,"0,538","0,6",6,"-5,463",1,"0,0489","0,0273",0,"0,147","0,26","81,888",236987,4,"36,55191",8,1,2
Temporary Home,Carrie Underwood,spotify:track:0d0tJF80562KcMndcBcSfM,"0,416","0,354",0,"-6,357",1,"0,0263","0,731",1E-06,"0,0925","0,181","80,767",268560,4,"35,25709",13,1,2
Tenjin Funk,Bugseed,spotify:track:64jQeygYpEjyZVkG9JXJ1W,"0,497","0,542",10,"-10,899",0,"0,166","0,698","0,911","0,111","0,593","84,47",207285,4,"84,13143",7,0,2
Texas,Cass McCombs,spotify:track:6HwNlm3URVCSpagUCEYt16,"0,446","0,335",10,"-12,842",1,"0,0752","0,898","0,0163","0,162","0,203","118,705",382987,4,"14,61347",16,0,2
That Way,Wale Featuring Jeremih & Rick Ross,spotify:track:7FAXe9lI8vzAJYgYv2xoSC,"0,683","0,691",6,"-6,435",0,"0,23","0,0379",0,"0,0578","0,295","73,469",269267,4,"72,27752",11,1,2
That's How Country Boys Roll,Billy Currington,spotify:track:7KnMHRj5xqsOGLv8lGCPa6,"0,677","0,919",2,"-3,009",1,"0,0344","0,054","1,48E-06","0,113","0,902","120,961",224267,4,"22,10361",11,1,2
That's My Girl,Fifth Harmony,spotify:track:2ACOWPLUe4A4KuQ5ioD2od,"0,596","0,851",5,"-4,245",0,"0,121","0,0358","3,19E-05","0,365","0,612","202,049",204013,4,"51,73814",11,1,2
The Boys of Fall,Kenny Chesney,spotify:track:2Y48Q7HryWdPJZypJotjlJ,"0,503","0,648",7,"-6,243",1,"0,027","0,227","0,00124","0,378","0,39","147,942",391853,4,"30,75896",16,1,2
The Brazilian Hipster - Digitally Remastered,Fort Knox Five,spotify:track:3sIVBXZR9GSIuFtq5axSmG,"0,889","0,692",7,"-6,653",1,"0,145","0,229","0,104","0,108","0,673","104,982",240642,4,"28,02626",13,0,2
The Breath You Take,George Strait,spotify:track:0zKsfGlBHj6mzZRhmACl8M,"0,492","0,383",11,"-7,735",0,"0,0277","0,752","0,000413","0,119","0,248","132,1",215880,3,"29,33265",9,1,2
The Buzz (feat. Big K.R.I.T.. Mataya & Young Tapz) - Bonus Track,Hermitude,spotify:track:6aCxdt2bMItKgGKoznDppY,"0,576","0,602",0,"-6,591",0,"0,315","0,248","0,000609","0,144","0,56","141,345",235187,4,"28,58702",9,0,2
The Christmas Song,The Raveonettes,spotify:track:7EEH0cAtDCAe5xgAyQ8tuT,"0,611","0,843",11,"-4,624",1,"0,0294","0,0267","8,33E-05","0,127","0,585","106,348",132600,4,"25,48346",9,0,2
The Dance,Lauren Duski,spotify:track:1HQtmjBwA4257dxNTvG5Rt,"0,465","0,446",2,"-5,515",1,"0,0278","0,208",0,"0,138","0,193","132,022",210732,4,"31,75027",10,1,2
The Dragonborn Comes,Malukah,spotify:track:088R698G2RAP4fHFBc6zVV,"0,321","0,147",1,"-15,459",0,"0,0365","0,925","0,00204","0,107","0,223","173,809",121000,3,"69,5378",5,0,2
The Falsifier,Noctiferia,spotify:track:6K36pASMW8iscr2eHbOTML,"0,509","0,985",1,"-4,958",1,"0,107","2,67E-05","0,101","0,088","0,144","140,016",206978,4,"29,19361",8,0,2
The Fix,Nelly Featuring Jeremih,spotify:track:33QRsLBBdWDYgCZfWEZqR6,"0,812","0,479",8,"-6,47",1,"0,0429","0,0485",0,"0,102","0,0873","95,505",173045,4,"39,0011",9,1,2
The Geocide,Cattle Decapitation,spotify:track:2ChIRDmcpyP9F7kit0O73V,"0,248","0,98",8,"-3,718",1,"0,153","6,21E-06","0,388","0,0763","0,109","146,028",222966,4,"30,90466",10,0,2
The Girl I Haven't Met,Kudasaibeats,spotify:track:00iwQgjIgoGO94BRBDyClo,"0,785","0,222",8,"-21,624",1,"0,0418","0,86","0,84","0,106","0,327","139,885",195000,4,"54,8746",6,0,2
The Healing Process,Koh Lantana,spotify:track:23puVz6Rhiq8Wax9KxnZtW,"0,241","0,0553",3,"-23,605",1,"0,0336","0,926","0,93","0,108","0,0643","135,859",161442,1,"22,19678",11,0,2
The Heart Of Dixie,Danielle Bradbery,spotify:track:5FgLLtrDU4Ex2ezB9anpH5,"0,456","0,637",6,"-4,773",1,"0,0354","0,0171",0,"0,194","0,436","155,95",209453,4,"24,18304",11,1,2
The Heavy Metal Dub,Scientist,spotify:track:5vkqa0hcf4PXzqC9HK23Jp,"0,637","0,869",7,"-4,56",1,"0,0373","0,0018","0,588","0,311","0,755","138,842",220070,4,"31,34199",12,0,2
The House That Built Me,Miranda Lambert,spotify:track:02eD9ymfJOJOhM97HYp5R9,"0,515","0,3",5,"-8,005",1,"0,0289","0,575","8,46E-06","0,115","0,206","81,12",236627,4,"28,38638",13,1,2
The Impression That I Get,The Mighty Mighty Bosstones,spotify:track:5EmHmKuAImMIkCwhqyZQuA,"0,476","0,916",4,"-7,502",1,"0,0907","0,1","0,0121","0,134","0,693","90,129",195560,4,"33,48264",12,0,2
The Last Gasp of Street Rock n' Roll,Ramallah,spotify:track:5rK0LBBDPusLJHhS7Br4wP,"0,36","0,907",2,"-4,111",1,"0,0949","0,000587",0,"0,183","0,277","139,949",310988,4,"133,65366",8,0,2
The Lazy Song,Bruno Mars,spotify:track:1ExfPZEiahqhLyajhybFeS,"0,738","0,804",11,"-3,851",1,"0,0621","0,332",0,"0,279","0,949","174,943",190213,4,"41,12767",11,1,2
The Metal Lady Boy,Tankard,spotify:track:3sHhYuUlTBCiRNbJZwBeZy,"0,499","0,98",8,"-3,52",0,"0,0547","0,0115",0,"0,289","0,365","90,053",299853,4,"57,45098",13,0,2
The Metal Man,James Ruskin,spotify:track:6GyLkcW0tXISsxpzoZIAYh,"0,782","0,445",7,"-12,574",1,"0,0754","0,146","0,934","0,114","0,113","126,015",344880,4,"77,26727",14,0,2
The Moment I Knew,Taylor Swift,spotify:track:5AsmAjBSSQjRPWgAYIp8tm,"0,62","0,506",7,"-7,327",1,"0,0312","0,187","1,47E-05","0,102","0,275","126,015",285560,4,"39,20083",12,1,2
The Obelus,Novembers Doom,spotify:track:5xMdNZDNEERWjfWGTXOjpk,"0,494","0,934",8,"-13,348",1,"0,0561","1,15E-05","0,0606","0,212","0,182","130,026",346004,4,"44,92382",14,0,2
The Only Way I Know,Jason Aldean With Luke Bryan & Eric Church,spotify:track:0h3DPHckCUqcWswjVMvdE9,"0,511","0,798",7,"-4,314",1,"0,0498","0,227","6,51E-06","0,184","0,607","183,303",193187,4,"43,07083",8,1,2
The Outsiders,Eric Church,spotify:track:1VN6TvmHTIWvLzBAOmre6P,"0,409","0,8",7,"-5,216",1,"0,0746","0,272","5,29E-05","0,092","0,321","159,943",252893,4,"18,50165",11,1,2
The Presence,Bloodgood,spotify:track:0lxjc6W1fpwf5d0dwRgPAL,"0,441","0,855",1,"-5,09",0,"0,0339","0,00695",0,"0,0462","0,734","152,241",204893,4,"25,05692",9,0,2
The Rent Is Too Damn High,Armand Hammer,spotify:track:0uzDQTly3rKO2WEjs2qJYI,"0,556","0,812",11,"-8,635",0,"0,599","0,00588",0,"0,0659","0,512","143,936",219520,4,"54,2987",9,0,2
The Sacristan,Arve Henriksen,spotify:track:2qpYQYAcYlQSxJjAs11fty,"0,309","0,0126",6,"-20,379",0,"0,0451","0,988","0,864","0,106","0,0784","119,8",191706,5,"19,99275",12,0,2
The Second Star to the Right - Instrumental,Fred Mollin,spotify:track:11ivd2hEFCMAQa5a8077Xo,"0,698","0,321",3,"-13,28",1,"0,0609","0,984","0,817","0,155","0,688","114,958",89133,4,"52,9508",4,0,2
The Shadow of Your Smile,Scott Hamilton,spotify:track:5Bl1TC8Y1qh3ui6fGSWL5a,"0,487","0,135",2,"-11,211",0,"0,0434","0,915","0,00353","0,686","0,24","105,854",388347,5,"24,75163",18,0,2
The Sound Of Silence,Disturbed,spotify:track:1Cj2vqUwlJVG27gJrun92y,"0,322","0,28",6,"-9,367",0,"0,0281","0,468","1,1E-06","0,102","0,175","85,794",248467,4,"22,17371",13,1,2
The Spider's Lullabye,King Diamond,spotify:track:0HhKjv7pzDnoOGWDt1LN3L,"0,508","0,665",2,"-7,097",1,"0,0329","0,0246","0,00157","0,095","0,0602","117,771",220733,4,"41,11731",8,0,2
The Start of It (EP Version),Meese,spotify:track:31hhWdlF5RChxuVyGVKRt1,"0,537","0,839",5,"-4,19",1,"0,0442","0,00762",0,"0,0852","0,614","150,013",220000,4,"47,31104",12,0,2
The Story of Hip Hop,The Books,spotify:track:7HdApXuBEaGWgOVi8XHlnX,"0,793","0,594",7,"-8,508",1,"0,122","0,286","0,00375","0,188","0,453","95,864",270173,4,"29,92433",11,0,2
