dataset_of_70s_track,dataset_of_70s_artist,dataset_of_70s_uri,dataset_of_70s_danceability,dataset_of_70s_energy,dataset_of_70s_key,dataset_of_70s_loudness,dataset_of_70s_mode,dataset_of_70s_speechiness,dataset_of_70s_acousticness,dataset_of_70s_instrumentalness,dataset_of_70s_liveness,dataset_of_70s_valence,dataset_of_70s_tempo,dataset_of_70s_duration_ms,dataset_of_70s_time_signature,dataset_of_70s_chorus_hit,dataset_of_70s_sections,dataset_of_70s_target,dataset_of_70s_id_ano
Sing A Song For Freedom,Frijid Pink,spotify:track:0OaGuxUl5arPeeQOtixZ0j,0.56,"0,529",2,"-11,598",1,"0,0527","0,659","8,28E-06","0,172","0,859","168,689",179760,4,"35,17276",10,1,4
Sing For The Day,Styx,spotify:track:2tRdlnrEb9OwGDUuRDJiXB,0.247,"0,46",2,"-13,513",1,"0,0353","0,0867",0,"0,0858","0,401","67,63",301200,4,"42,32824",13,1,4
Sixteen,Iggy Pop,spotify:track:70ZlAJGfC4DesFw4oQ7YZM,0.519,"0,926",4,"-5,953",1,"0,0651","0,235","0,8","0,772","0,565","124,862",146599,4,"55,04544",6,0,4
Sixteen - 1996 Remastered Version,Buzzcocks,spotify:track:6XmtJNddPbLzaL09HiXV2T,0.282,"0,701",1,"-8,726",1,"0,0358","7,96E-05","0,399","0,459","0,325","133,643",216053,3,"63,20524",8,0,4
Skin Tight,Ohio Players,spotify:track:3iRcwzyx4g9uue2PeG8hql,0.828,"0,611",7,"-12,749",1,"0,0393","0,0399","0,0116","0,104","0,835","110,169",474267,4,"24,82113",20,1,4
Slide,Slave,spotify:track:2du5UEJ0j38dZsbh9uSz7S,0.62,"0,898",4,"-8,962",0,"0,0325","0,013","0,0957","0,118","0,909","115,994",410467,4,"67,33179",14,1,4
Slide (Slidin' the Blues) - Take 1,The Stooges,spotify:track:1tkPSdkkq70ZWTNfsm8v6H,0.512,"0,521",11,"-9,037",0,"0,101","0,221","0,277","0,293","0,458","125,446",275107,3,"17,91891",11,0,4
Slip Slidin' Away,Paul Simon,spotify:track:0zb2kpEQMnqJPiLACKMiFM,0.641,"0,409",8,"-12,452",1,"0,0348","0,743","2,58E-06","0,118","0,315","121,165",285053,4,"39,98935",15,1,4
Slow Dance (Transductory Music),Carla Bley,spotify:track:2MMfDg0P9AOGrlLHJnQN07,0.256,"0,00544",0,"-22,375",1,"0,0403","0,979","0,853","0,11","0,036","119,853",110667,3,"58,45055",6,0,4
Slow Heat,Les Baxter,spotify:track:0THuy02LjsR4VCVEJTsIQx,0.535,"0,403",9,"-17,485",0,"0,029","0,77","0,351","0,101","0,682","101,838",177267,4,"34,34937",9,0,4
Slow Motion,David Lindup,spotify:track:7goghYQcWoCUsj0r5iQ0FZ,0.483,"0,476",7,"-11,901",0,"0,0306","0,515","0,0685","0,334","0,458","93,516",181867,4,"43,1304",8,0,4
Slow Ride,Foghat,spotify:track:4MYb7NWLwXNDB7bYs3HeX8,0.493,"0,586",2,"-13,916",1,"0,046","0,0202","0,00106","0,102","0,656","113,618",232533,4,"20,22118",10,1,4
Small Talk,Marian McPartland,spotify:track:3nPxtVPI3542T8NOjNtC0K,0.541,"0,0919",0,"-20,087",1,"0,0539","0,994","0,882","0,105","0,0678","70,896",258400,4,"48,17891",13,0,4
Smoke Gets In Your Eyes,Blue Haze,spotify:track:3kiHKOtFYoM3ULlPHNyp7T,0.563,"0,656",0,"-7,169",0,"0,0282","0,0211","2,94E-05","0,252","0,545","118,378",196147,4,"26,6229",11,1,4
Smokin' In The Boy's Room,Brownsville Station,spotify:track:1AIGp3gpj1NXJvh3engmUQ,0.575,"0,756",2,"-9,414",1,"0,0544","0,735","0,0401","0,0755","0,844","127,434",176453,4,"36,33151",11,1,4
So bist du,Peter Maffay,spotify:track:3a5Pk82SnxIfGbuu78jCGp,0.621,"0,348",7,"-12,272",1,"0,0327","0,613",5E-06,"0,214","0,513","138,959",308640,4,"32,00186",13,0,4
So Messed Up,The Damned,spotify:track:7dcAF4n3m8gYtNR3m0eMND,0.363,"0,862",4,"-8,452",0,"0,0631","3,83E-06","0,000458","0,419","0,148",91,110067,4,"49,79131",4,0,4
Só Tinha De Ser Com Você,Elis Regina,spotify:track:209ucYTS6vWEV5iydrHiOt,0.793,"0,372",10,"-15,491",1,"0,0509","0,687","0,573","0,105","0,482","120,134",233544,4,"30,87715",13,0,4
So You Win Again,Hot Chocolate,spotify:track:1tMi57U5Nkk6qRZSNwbzQr,0.706,"0,538",9,"-9,188",1,"0,0406","0,527","0,143","0,388","0,815","104,899",271427,4,"46,25552",11,1,4
Soiree,Bill Evans,spotify:track:09Pm5YX4vuzkXqYiBoz8te,0.395,"0,106",1,"-21,496",0,"0,0355","0,971","0,903","0,0857","0,0931","104,497",205933,3,"32,12507",14,0,4
Soldier's Last Letter,Merle Haggard And The Strangers,spotify:track:73RSIHeseKmmCwHNSFElp1,0.434,"0,273",7,"-13,156",1,"0,0341","0,66","0,0411","0,312","0,453","134,032",131000,4,"57,17287",5,1,4
Solera - Instrumental,Paco de Lucía,spotify:track:5BXVns21IEVWJBw0z17r5i,0.377,"0,249",6,"-17,11",0,"0,0382","0,969","0,852","0,112","0,567","67,563",222040,3,"54,88857",10,0,4
Solitary Man,Neil Diamond,spotify:track:1DB3WlSUvmcMUzjAr1J8TS,0.544,"0,455",7,"-12,991",1,"0,0295","0,231",0,"0,34","0,82","78,793",153893,4,"34,74962",8,1,4
Someday Baby Blues,Sleepy John Estes,spotify:track:1Dsu92nsujtD0PZBk4m7uQ,0.616,"0,286",7,"-12,185",1,"0,159","0,843","2,16E-05","0,107","0,597","105,091",147080,4,"38,79982",7,0,4
Someone To Lay Down Beside Me,Linda Ronstadt,spotify:track:7AytIlBjToyyDDcVM2r79I,0.511,"0,263",3,"-19,112",0,"0,0319","0,466","6,87E-06","0,0885","0,357","149,671",268467,4,"26,27114",13,1,4
Someone To Light Up My Life,Antônio Carlos Jobim,spotify:track:5Mxr2KJtuQfQWpeXU1d4uf,0.49,"0,203",7,"-16,334",0,"0,0275","0,795","7,7E-05","0,204","0,42","102,305",156893,4,"34,59662",9,0,4
Somethin' 'bout 'cha,Latimore,spotify:track:2HBXpKLYl9C58RnyNXcPLs,0.543,"0,725",6,"-6,298",0,"0,0778","0,827","7,53E-05","0,629","0,782","107,526",281785,4,"38,27398",13,1,4
Something's Burning,Kenny Rogers & The First Edition,spotify:track:4m9zF5OiikfhWTjcXTHAJx,0.425,"0,34",9,"-14,913",1,"0,0338","0,352","0,000824","0,0696","0,418","89,802",242093,4,"59,43527",9,1,4
Somewhere In The Night,Barry Manilow,spotify:track:3PAyW4dkGxnWJNWzKNVWf5,0.319,"0,407",2,"-9,566",0,"0,0261","0,31","0,0011","0,346","0,347","80,883",207467,4,"50,98996",8,1,4
Son Of Shaft,The Bar-Kays,spotify:track:17SB0fBIRR9EyXr1FHQo5H,0.718,"0,713",7,"-14,649",0,"0,0486","0,253","0,00787","0,122","0,811","116,677",204533,4,"28,88881",10,1,4
Songbird - Remastered,kalapana,spotify:track:1bpWu8D995fB5lJRbOU1rT,0.466,"0,519",4,"-13,676",0,"0,0419","0,286","0,00248","0,312","0,691","162,408",215834,4,"30,41747",10,0,4
Sophisticated Lady (She's A Different Lady),Natalie Cole,spotify:track:1kuFlMyndKP47bzilO2IGy,0.768,"0,855",0,"-9,684",1,"0,0804","0,0638","0,00149","0,0484","0,788","100,635",208267,4,"41,59364",8,1,4
Sorry Seems To Be The Hardest Word,Elton John,spotify:track:4eP6oyNbAJcViaiHtPsOCh,0.433,"0,221",7,"-12,774",0,"0,0301","0,839","1,99E-06","0,207","0,133","127,692",228227,4,"57,10401",11,1,4
Soul Makossa,Afrique,spotify:track:2ydbHknmLDGPvk9CIu2GRg,0.657,"0,763",7,"-10,266",1,"0,049","0,0282","0,00024","0,105","0,84","113,764",284572,4,"19,63803",17,1,4
Sour Suite,The Guess Who,spotify:track:1qi4fWirX248u9XSvVlSTw,0.447,"0,316",9,"-13,99",1,"0,0381","0,717",0,"0,137","0,437","78,184",246333,4,"122,71249",7,1,4
Spend Some Time,Elvin Bishop Featuring Mickey Thomas,spotify:track:0mYXxIQv13yQmC0Vefxbeu,0.48,"0,666",11,"-6,223",1,"0,0461","0,327","1,62E-06","0,0809","0,361","182,959",260307,3,"26,28182",9,1,4
Spider Jiving,Andy Fairweather Low,spotify:track:3SZpSJ2upbqsw2rdRRSjha,0.598,"0,748",2,"-5,237",1,"0,0419","0,317","2,27E-05","0,0649","0,878","156,782",180467,4,"46,8757",9,1,4
Spiral,Vangelis,spotify:track:3aYfhGA7fseIdxSAAGvkZY,0.286,"0,446",4,"-14,356",0,"0,0482","0,264","0,859","0,316","0,0577","124,35",418293,4,"77,0348",14,0,4
Spoken Introduction - Live At The Montreux Jazz Festival / 1973,Sam Rivers,spotify:track:34baxLnyEmLev9XFh9OV8g,0.603,"0,531",11,"-17,573",0,"0,928","0,811",0,"0,861","0,28","84,714",79067,4,0,0,0,4
Spring Rain,Silvetti,spotify:track:198ZUHID7Kznj8htumgPgP,0.596,"0,833",0,"-8,566",1,"0,0419","0,00491","0,841","0,213","0,882","113,181",187283,4,"56,31713",7,1,4
Sr. Troncoso,Triana,spotify:track:6OvM9WHSWfHsXEWBBDcQ0r,0.319,"0,689",4,"-5,178",0,"0,0434","0,391","3,16E-05","0,116","0,438","160,969",218973,3,"38,82887",9,0,4
Stalking,Pino Donaggio,spotify:track:2Ees3o8pMEkdWxl8CL45y9,0.308,"0,228",0,"-11,189",1,"0,0351","0,566","0,438","0,139","0,173","92,245",51240,4,0,2,0,4
Star Wars Theme/Cantina Band,Meco,spotify:track:7niF1luhYmc28ivQbFm3f0,0.678,"0,688",0,"-10,388",1,"0,0637","0,00161","0,747","0,0819","0,559","124,94",225093,4,"39,66676",11,1,4
Statesboro Blues/Church Bell Blues,David Bromberg,spotify:track:0yUHxrPNjLUxGUv82PrlzL,0.534,"0,244",2,"-14,692",1,"0,0883","0,664","5,56E-05","0,677","0,381","79,609",308267,4,"69,36647",15,0,4
Steal Away,Johnnie Taylor,spotify:track:6olcjo8bBSkin9fJtFj7hB,0.523,"0,302",7,"-17,6",0,"0,0631","0,214",0,"0,104","0,837","165,091",208133,4,"29,85357",10,1,4
Stealin',Uriah Heep,spotify:track:2AEW4oatiphhXuGRteMLqx,0.328,"0,486",7,"-12,154",1,"0,0406","0,000896","0,00731","0,14","0,0652","117,81",289173,4,"41,28654",10,1,4
Stella By Starlight,Miles Davis,spotify:track:75XWlGJ36tG19Nd8Wemy8Y,0.493,"0,143",10,"-12,85",1,"0,036","0,917","0,0001","0,0982","0,239","87,221",285133,4,"23,55688",10,0,4
Step Across,Gregory Isaacs,spotify:track:5ikGw0vVWwm7llFafsrwxJ,0.881,"0,401",8,"-14,136",1,"0,122","0,244","3,72E-05","0,0541","0,887","95,154",202333,4,"24,74689",9,0,4
Stoned To The Bone - Part 1,James Brown,spotify:track:3tC8AwTtSolYgKZfEKPpy3,0.859,"0,725",0,"-10,789",1,"0,0819","0,23","0,000208","0,035","0,86","99,371",208067,4,"22,67362",6,1,4
Stranger In The Room,Michael Chapman,spotify:track:01UEJCTeiLEumyiMq2Vg5N,0.281,"0,691",5,"-10,517",0,"0,0783","0,0454","0,00251","0,121","0,42","83,082",336733,4,"24,04029",18,0,4
Straw Hat and Cane,Keith Nichols,spotify:track:53REoSXqbTpvpEnOVmMMmV,0.495,"0,482",0,"-14,198",1,"0,0583","0,944","0,914","0,0837","0,967","81,894",78827,4,"37,80184",3,0,4
Street Corner Serenade,Wet Willie,spotify:track:1EI0x3yv1P5AQSq3WaZ6cv,0.758,"0,623",11,"-10,615",1,"0,0443","0,139","0,0468","0,169","0,964","122,351",294280,4,"29,40009",11,1,4
Stress,Casa Das Máquinas,spotify:track:2ZeEdyR8qygIg6T1Ot1Hnc,0.623,"0,867",0,"-8,052",0,"0,0334","0,169","2,98E-06","0,344","0,968","128,354",187667,4,"19,60886",12,0,4
Struttin',Billy Preston,spotify:track:2LtYyfVjrRlneFqWV4iHM5,0.695,"0,977",11,"-2,953",0,"0,162","0,429","0,897","0,263","0,61","108,135",154280,4,"35,64085",9,1,4
Stuck In The Middle With You,Stealers Wheel,spotify:track:1b7LMtXCXGc2EwOIplI35z,0.795,"0,564",7,"-10,482",1,"0,0392","0,0934","0,000531","0,0631","0,961","124,166",203893,4,"61,81302",5,1,4
Such A Woman,Tycoon,spotify:track:3zThdcaPn3U4Gmg5B0YV9w,0.507,"0,564",2,"-9,53",0,"0,0388","0,465",0,"0,0552","0,4","126,734",261178,4,"27,09042",11,1,4
Sue Ann,Antônio Carlos Jobim,spotify:track:2x79jx8Cv3mZzUlOkP1o3x,0.474,"0,221",2,"-18,199",1,"0,0278","0,839","0,935","0,143","0,244","94,151",182493,4,"30,45021",11,0,4
Sugar,Stanley Turrentine,spotify:track:0dc3U5dceMvBLti8EsVehJ,0.568,"0,456",0,"-13,489",0,"0,039","0,427","0,0136","0,102","0,586","123,676",605093,4,"31,21337",23,0,4
Sun Ship,John Coltrane,spotify:track:3k8aBASj6jgt3PSEumdafR,0.381,"0,747",5,"-8,487",0,"0,108","0,223","0,012","0,0822","0,583","116,685",375667,4,"24,18001",15,0,4
Sunset Strip,Ray Stevens,spotify:track:0KQkV02doeY017dt8KhEhy,0.21,"0,386",7,"-15,561",0,"0,0484","0,614","2,09E-05","0,269","0,396","167,514",217267,4,"25,97779",10,1,4
Superman,Donna Fargo,spotify:track:78gI8beWZAdnAht7mKW7t1,0.607,"0,668",11,"-11,682",1,"0,039","0,503","3,68E-06","0,333","0,96","99,645",147173,4,"28,18459",7,1,4
Swearin' To God,Frankie Valli,spotify:track:6lU9fLdtauyk0bE2HRHyve,0.667,"0,785",1,"-7,364",1,"0,0635","0,288","0,000122","0,0597","0,73","108,921",245333,4,"31,77575",15,1,4
Sweet Bossa,De Wolfe Music,spotify:track:5HWEIWW7iqp8Cpwxp3Iso5,0.526,"0,402",2,"-15,735",0,"0,0298","0,899","0,968","0,0933","0,442","75,941",209041,4,"61,86956",10,0,4
Sweet Emotion,Aerosmith,spotify:track:24NwBd5vZ2CK8VOQVnqdxr,0.38,"0,76",9,"-10,961",1,"0,0378","0,00298","0,0294","0,104","0,491","99,437",274133,4,"36,14748",13,1,4
Sweet Love,Commodores,spotify:track:7zqguUyS3LQxAdL8rRgXx2,0.373,"0,511",1,"-8,266",1,"0,0522","0,268","1,65E-05","0,0575","0,434","202,301",393560,4,"56,66855",15,1,4
Sweet Mama Hurry Home or I'll Be Gone,Leon Redbone,spotify:track:287tUpkEnrk5IdgoINSwTO,0.55,"0,0855",10,"-17,248",1,"0,0448","0,943","0,138","0,109","0,538","131,495",155816,4,"50,72231",8,0,4
Sweet Maxine,The Doobie Brothers,spotify:track:6apI1dPdq94Sf0LWPdTnUz,0.504,"0,803",9,"-8,788",1,"0,0293","0,177","5,37E-05","0,33","0,953","144,925",263867,4,"53,31533",10,1,4
Sweet Thing,De Wolfe Music,spotify:track:58q3exefLKlAfkCjQEpEJ2,0.618,"0,206",5,"-17,885",1,"0,0366","0,905","0,895","0,113","0,528","145,729",136924,4,"27,38377",8,0,4
Swingle Song,Keith Mansfield,spotify:track:14o4eMqL0DB6qrWRj6JzcM,0.382,"0,0928",2,"-22,513",0,"0,0353","0,974","0,806","0,0935","0,592","81,465",135775,3,"21,84523",8,0,4
Symphony Hall Rag,John Hartford,spotify:track:24X4f8HoyZj7Hb6wNObdct,0.535,"0,371",7,"-16,378",1,"0,0315","0,277","0,905","0,17","0,689","125,827",168360,4,"60,16663",7,0,4
T.V. Eye - Remastered,The Stooges,spotify:track:5z79Fpw4FEEkSzt8Lbwr46,0.415,"0,979",4,"-7,426",0,"0,0547","0,000148","0,287","0,561","0,494","132,619",257480,4,"104,83341",6,0,4
Ta Tudo Ai,Rubinho,spotify:track:3AkZgogiTJ2D8fw3XvNBOr,0.715,"0,84",4,"-9,567",0,"0,112","0,294","0,000171","0,147","0,884","104,612",151187,4,"44,00379",9,0,4
Take A Hand,Rick Springfield,spotify:track:1yrSqOAUR8oNYFaK0Maf2L,0.417,"0,536",7,"-14,012",1,"0,0426","0,347","0,00017","0,0825","0,797","108,077",138867,1,"30,62534",7,1,4
Take It Back,The J. Geils Band,spotify:track:1iy22Xi1YvQBwYWHjstrUr,0.894,"0,79",9,"-6,446",0,"0,0386","0,0889","0,0104","0,048","0,969","113,072",199867,4,"35,77476",11,1,4
Take It Like A Man,Bachman-Turner Overdrive,spotify:track:6zwOQNYl1gdugyxK3bC4oC,0.434,"0,937",2,"-4,783",1,"0,0333","0,00239","0,154","0,0917","0,883","147,549",221947,4,"26,46485",11,1,4
Take It To The Ozone,Freddie Hubbard,spotify:track:6lkto5WEAIVUnqvMyX9gBc,0.368,"0,438",3,"-16,644",0,"0,0439","0,716","0,916","0,105","0,567","156,644",666133,4,"33,02619",30,0,4
Take Me To The River,Syl Johnson,spotify:track:1VkM17IchG9iReZw8Z8UI2,0.922,"0,737",9,"-8,367",1,"0,041","0,0368","0,716","0,0929","0,905","114,261",185907,4,"24,06369",10,1,4
Take The Long Way Home,Supertramp,spotify:track:0v0XYK0pLgsPiq5u4FKHaw,0.414,"0,7",5,"-8,838",1,"0,0301","0,22","0,000721","0,114","0,37","76,79",308853,4,"41,58238",11,1,4
Talk It Over In The Morning,Anne Murray,spotify:track:0GxsnkXzE6hwwd9HMNMkqh,0.604,"0,55",6,"-10,487",1,"0,0436","0,491",0,"0,0456","0,933","81,665",150173,4,"19,51149",8,1,4
Tambo,"""Pete """"El Conde"""" Rodriguez""",spotify:track:0UhdWYoDeBvGnZoNYikgrQ,0.685,"0,494",5,"-11,519",1,"0,0677","0,733","0,00422","0,043","0,948","112,982",257333,4,"28,59644",12,0,4
Tangerine,The Salsoul Orchestra,spotify:track:5FmI3OB8tuHIP2j7WogSnr,0.599,"0,594",0,"-12,706",1,"0,0355","0,00374","0,297","0,128","0,801","123,147",280867,4,"37,99347",14,1,4
Taos New Mexico,R. Dean Taylor,spotify:track:6Qoa1kEcbOAxw4vQYDPijk,0.591,"0,903",9,"-3,765",1,"0,0324","0,46","0,00115","0,298","0,961","73,598",190347,4,"55,22589",8,1,4
Te Quiero Niña (Tangos),Chiquetete,spotify:track:5nbt654j7twJqCNQUXyIb4,0.633,"0,493",3,"-10,612",1,"0,0865","0,693",0,"0,0942","0,635","109,794",203467,4,"38,99212",10,0,4
Teach Your Children,"Crosby, Stills, Nash & Young",spotify:track:29HaKOpeLSYvqdFyEQSRdj,0.497,"0,285",2,"-14,537",1,"0,0264","0,643","1,66E-05","0,389","0,667","154,7",173467,4,"26,64876",9,1,4
Technopolis - 2018 Bob Ludwig Remastering,YELLOW MAGIC ORCHESTRA,spotify:track:2ZFSgNZWT6Jvp3nAc3ncJv,0.65,"0,912",7,"-5,257",0,"0,0277","0,000485","0,395","0,13","0,94","142,747",254973,4,"30,0876",16,0,4
Teen Angel,Wednesday,spotify:track:7xbHHxa4EXyqVi2kb975uL,0.171,"0,494",0,"-11,002",1,"0,0482","0,132",0,"0,0827","0,162","202,577",143227,4,"25,91754",9,1,4
Tell It Like It Is,Andy Williams,spotify:track:7MYHtpI1ebzt1lkAxgNDEZ,0.522,"0,44",6,"-13,258",0,"0,035","0,434",0,"0,218","0,295","97,475",159760,3,"38,69467",7,1,4
Thank God And Greyhound,Roy Clark,spotify:track:6OXUj5OZ7jzun2FZLoGXcH,0.464,"0,359",10,"-12,938",1,"0,029","0,563",0,"0,0814","0,603","88,221",155760,3,"20,85534",9,1,4
That's The Sound That Lonely Makes,Tavares,spotify:track:4a4jlsn8iOXvCIB8Cxp99R,0.644,"0,591",11,"-9,177",1,"0,0598","0,668",0,"0,574","0,846","149,136",222933,4,"24,73799",13,1,4
That's What Love Will Make You Do,Little Milton,spotify:track:1AW3odaoNryctebMUlD2tt,0.693,"0,739",1,"-10,047",1,"0,0601","0,2","0,0469","0,0523","0,775","91,399",229707,4,"44,92482",10,1,4
That's Where The Happy People Go,The Trammps,spotify:track:4JuzaVgrM4qNz90qsLGigX,0.696,"0,713",5,"-13,814",1,"0,0504","0,0491","0,015","0,299","0,395","123,068",474267,4,"71,2403",14,1,4
The Actress Hasn't Learned The Lines (You'd Like To Hear) - Original Cast Recording/1979,Patti LuPone,spotify:track:384NxE5gCvG8o2iihtyHFF,0.585,"0,0806",2,"-21,851",0,"0,104","0,893",0,"0,0869","0,196","115,123",141224,4,"82,04139",6,0,4
The Best Disco In Town,The Ritchie Family,spotify:track:79eNiy8GqOx646aVCNtPd1,0.53,"0,936",8,"-7,193",1,"0,223","0,137",0,"0,315","0,658","120,955",401027,4,"23,28085",19,1,4
The Black-Eyed Boys,Paper Lace,spotify:track:7k3shMhYOBCv5DHM8z7SiV,0.767,"0,76",2,"-8,466",1,"0,0655","0,258",0,"0,365","0,95","128,673",225520,4,"33,30063",6,1,4
The Blues Had a Baby and They Named It Rock and Roll,Muddy Waters,spotify:track:0uqCSaw89DrglZ8LTgMfvM,0.555,"0,883",2,"-8,052",1,"0,0463","0,492","0,669","0,744","0,759","114,172",214733,4,"25,19418",11,0,4
The Boss,Diana Ross,spotify:track:0hO3k6k0j8CYdAkUXjMbR4,0.659,"0,812",7,"-7,631",1,"0,0267","0,000292","0,0108","0,307","0,794","124,029",217984,4,"38,96075",8,1,4
The Dolphin - Before,Bill Evans,spotify:track:240FGMHo2caHcuR7Po0fN0,0.483,"0,352",4,"-17,332",1,"0,0385","0,99","0,913","0,116","0,645","90,871",185293,4,"25,21553",11,0,4
The Entertainer - The Sting/Soundtrack Version (Piano Version),Marvin Hamlisch,spotify:track:6QQIawc8vdSjXHZIjuUJG7,0.48,"0,327",0,"-10,422",1,"0,0906","0,945","0,918","0,0732","0,527","170,032",153973,4,"81,32722",8,0,4
The Entertainer - The Sting/Soundtrack Version/Orchestra Version,Marvin Hamlisch,spotify:track:3qq7parQQaohn9N7qKrKtE,0.615,"0,386",0,"-11,662",1,"0,0904","0,873","0,778","0,0887","0,365","156,85",183360,4,"49,81374",7,0,4
The First Time Ever I Saw Your Face - Instrumental,Stefan Grossman,spotify:track:4Wg0wLESRIaoMYKqDaWnCk,0.315,"0,0939",2,"-24,285",1,"0,0754","0,871","0,825","0,0842","0,237","176,564",177133,4,"32,83914",6,0,4
The Floppy Boot Stomp,Captain Beefheart & His Magic Band,spotify:track:4oAFDHf8yi3hTxmReWMgH2,0.535,"0,697",0,"-12,106",1,"0,202","0,373","3,79E-06","0,362","0,803","110,451",231400,4,"71,46036",8,0,4
The Gardens of Babylon,Jean-Luc Ponty,spotify:track:4sE3nQFKgQ7iuUDEy0SNOf,0.465,"0,51",6,"-14,489",0,"0,028","0,0829","0,908","0,116","0,778","147,849",307267,4,"22,74772",12,0,4
The Guitar Man,Bread,spotify:track:1mcQF2Oq45J4RaqvhvZps7,0.279,"0,646",4,"-7,907",0,"0,0464","0,231","0,0011","0,309","0,485","142,649",225053,4,"27,56136",14,1,4
The Hungry Years,Wayne Newton,spotify:track:4kqOuBMioKeLNLkPpmxduf,0.431,"0,443",10,"-12,655",1,"0,0357","0,713",0,"0,213","0,425","137,16",229493,4,"34,47052",12,1,4
The Jam,Graham Central Station,spotify:track:1xXNrpcZ7UyKVWiI6GEc75,0.701,"0,83",11,"-10,517",0,"0,0667","0,125","0,329","0,114","0,648","107,772",492013,4,"38,41029",22,1,4
The Key,Deuter,spotify:track:5WgPcVXyFwZmQldHz4KEDf,0.286,"0,52",10,"-26,364",0,"0,0573","0,182","0,919","0,356","0,0299","125,179",418533,4,"53,45135",18,0,4
The Last Time I Saw Her,Glen Campbell,spotify:track:4UTxQVXgpOokcCrRRNCcc7,0.485,"0,378",0,"-12,53",1,"0,0284","0,357","1,57E-05","0,0625","0,38","116,17",247013,4,"52,86075",10,1,4
The Man That Turned My Mama On,Tanya Tucker,spotify:track:7MLwJApVQ7DJkuslbcK7d9,0.631,"0,742",0,"-7,243",1,"0,108","0,627",0,"0,0984","0,67","90,408",174093,4,"39,54642",7,1,4
The Man With The Child In His Eyes,Kate Bush,spotify:track:4xjVfArXNQRxAvsUpjmfMt,0.249,"0,261",0,"-10,592",1,"0,0334","0,962","0,00154","0,136","0,195","90,007",158693,4,"33,62341",8,1,4
The Morning After,Maureen McGovern,spotify:track:62QRbVm7DqR3eoqgT7pEfs,0.408,"0,511",6,"-7,225",1,"0,0263","0,475",0,"0,625","0,354","80,176",141720,4,"36,69663",6,1,4
The Mosquito,The Doors,spotify:track:5rMfihaxthEm9rMDSnNk1r,0.401,"0,707",0,"-12,741",0,"0,0733","0,00254","0,447","0,0818","0,823","147,712",319493,4,"47,69085",14,1,4
The Rockford Files,Mike Post,spotify:track:5ZX5pIdGQaeHxtHHe7v6ku,0.489,"0,562",2,"-11,494",1,"0,0301","0,0671","0,92","0,191","0,23","111,921",186600,4,"31,60425",10,1,4
The Second Time Around,Shalamar,spotify:track:6yh8yf1jpPrTMA5cezYpbi,0.801,"0,388",1,"-12,135",1,"0,0505","0,0123","7,16E-05","0,0924","0,577","112,367",223293,4,"55,80989",9,1,4
The Sun-Song,Eloy,spotify:track:6gxoAKMuR9BRVUbJAHqNNz,0.207,"0,496",2,"-8,649",0,"0,0329","0,0909","0,148","0,184","0,113","112,815",291573,3,"39,06433",14,0,4
The Swarm,Collin Walcott,spotify:track:1FezkJECsNSzjavYj7aQAn,0.384,"0,196",8,"-18,629",1,"0,0501","0,711","0,451","0,0824","0,0649","106,741",367293,3,"35,44279",19,0,4
The Twelfth Of Never,Donny Osmond,spotify:track:74NGDmt0oXeXesxoUGASTz,0.427,"0,478",6,"-6,169",1,"0,03","0,608",0,"0,0924","0,281","89,281",161707,4,"23,9734",9,1,4
The Tyger,Gordon Giltrap,spotify:track:1qA04JmlLu23e9LVdnSChK,0.591,"0,341",7,"-15,11",1,"0,0365","0,514","0,77","0,0771","0,728","82,908",120427,4,"46,66997",6,0,4
The Voice,R. Stevie Moore,spotify:track:4w0VK5rNtRM6xZFBj5bmjI,0.474,"0,2",3,"-27,3",0,"0,585","0,507",0,"0,516","0,439","117,313",44013,1,"24,25591",4,0,4
The World Is A Ghetto,War,spotify:track:4X428gMnvdtrgdW9QCCvHW,0.671,"0,497",6,"-9,469",0,"0,0441","0,0546","0,000251","0,0718","0,498","91,795",247280,4,"21,64478",10,1,4
Theme From Close Encounters,Meco,spotify:track:692qNJdZ4BuiEGsXiYl9ms,0.644,"0,684",2,"-11,54",1,"0,0424","0,000423","0,922","0,14","0,803","129,009",181027,4,"87,70725",5,1,4
There Will Come A Day (I'm Gonna Happen To You),Smokey Robinson,spotify:track:73rHeY2aUG59do11q7lN76,0.3,"0,411",1,"-11,498",1,"0,0342","0,766",0,"0,329","0,629","199,684",177880,3,"30,13826",11,1,4
There Won't Be Anymore,Charlie Rich,spotify:track:3RRKZ8a8SCtiPZ5qdK2Hos,0.547,"0,28",5,"-14,353",1,"0,027","0,932","0,00782","0,188","0,653","103,342",141773,4,"27,59955",8,1,4
Think It Over,Cheryl Ladd,spotify:track:1p4F1uAWVr8TPnEng01jk1,0.625,"0,298",2,"-12,876",0,"0,0411","0,676","5,99E-05","0,185","0,666","148,831",200893,4,"59,78885",8,1,4
Thinking Of You,Loggins & Messina,spotify:track:6aNNkAJPuE5dY3fcCalNMz,0.625,"0,509",2,"-15,562",1,"0,0293","0,231","3,48E-05","0,122","0,973","125,045",138773,4,"24,01598",8,1,4
Third Time Lucky (First Time I Was A Fool),Foghat,spotify:track:2GrXeR0yhjkyXTp0alMF2u,0.666,"0,664",0,"-8,061",1,"0,0272","0,286","1,6E-05","0,547","0,82","116,319",252169,4,"55,67455",10,1,4
